Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;NOx;O3;
26-01-2022 00:00:00;1.38;2.26;64.38;Data er manuelt kontrolleret
25-01-2022 23:30:00;1.66;2.43;63.86;Data er manuelt kontrolleret
25-01-2022 23:00:00;2.49;3.12;61.31;Data er manuelt kontrolleret
25-01-2022 22:30:00;2.85;3.71;54.82;Data er manuelt kontrolleret
25-01-2022 22:00:00;4.59;5.64;49.49;Data er manuelt kontrolleret
25-01-2022 21:30:00;4.09;4.86;49.71;Data er manuelt kontrolleret
25-01-2022 21:00:00;4.69;5.91;48.52;Data er manuelt kontrolleret
25-01-2022 20:30:00;4.42;5.55;49.31;Data er manuelt kontrolleret
25-01-2022 20:00:00;6.62;7.84;48;Data er manuelt kontrolleret
25-01-2022 19:30:00;6.45;7.73;52.45;Data er manuelt kontrolleret
25-01-2022 19:00:00;8.07;9.16;60.41;Data er manuelt kontrolleret
25-01-2022 18:30:00;7.02;8.15;68.75;Data er manuelt kontrolleret
25-01-2022 18:00:00;9.18;10.54;69.79;Data er manuelt kontrolleret
25-01-2022 17:30:00;5.64;6.94;75.3;Data er manuelt kontrolleret
25-01-2022 17:00:00;5.68;7;75.86;Data er manuelt kontrolleret
25-01-2022 16:30:00;7;7.92;73.48;Data er manuelt kontrolleret
25-01-2022 16:00:00;8.99;10.1;75.54;Data er manuelt kontrolleret
25-01-2022 15:30:00;5.93;6.94;81.13;Data er manuelt kontrolleret
25-01-2022 15:00:00;5.97;7.11;82.88;Data er manuelt kontrolleret
25-01-2022 14:30:00;5.93;7.73;83.16;Data er manuelt kontrolleret
25-01-2022 14:00:00;5.91;7.61;82.6;Data er manuelt kontrolleret
25-01-2022 13:30:00;5.95;7.8;81.98;Data er manuelt kontrolleret
25-01-2022 13:00:00;6.9;9.12;80.69;Data er manuelt kontrolleret
25-01-2022 12:30:00;8.34;11.32;79.45;Data er manuelt kontrolleret
25-01-2022 12:00:00;6.98;9.66;80.47;Data er manuelt kontrolleret
25-01-2022 11:30:00;7.59;10.1;77.25;Data er manuelt kontrolleret
25-01-2022 11:00:00;9.85;12.45;70.03;Data er manuelt kontrolleret
25-01-2022 10:30:00;12.39;15.76;64.72;Data er manuelt kontrolleret
25-01-2022 10:00:00;14.78;17.61;62.51;Data er manuelt kontrolleret
25-01-2022 09:30:00;13.35;15.82;65.22;Data er manuelt kontrolleret
25-01-2022 09:00:00;14.4;16.37;63.82;Data er manuelt kontrolleret
25-01-2022 08:30:00;18.15;20.33;60.17;Data er manuelt kontrolleret
25-01-2022 08:00:00;13.02;14.55;66.64;Data er manuelt kontrolleret
25-01-2022 07:30:00;16.72;18.9;64.3;Data er manuelt kontrolleret
25-01-2022 07:00:00;11.72;13.31;71.69;Data er manuelt kontrolleret
25-01-2022 06:30:00;6.98;8.15;76.3;Data er manuelt kontrolleret
25-01-2022 05:30:00;3.46;3.14;76.34;Data er manuelt kontrolleret
25-01-2022 05:00:00;1.76;1.64;78.57;Data er manuelt kontrolleret
25-01-2022 04:30:00;2.52;2.24;79.35;Data er manuelt kontrolleret
25-01-2022 04:00:00;1.45;1.01;81.44;Data er manuelt kontrolleret
25-01-2022 03:30:00;2.66;2.39;81.9;Data er manuelt kontrolleret
25-01-2022 03:00:00;1.26;0.8;;Data er manuelt kontrolleret
25-01-2022 02:30:00;0.75;0.33;81.62;Data er manuelt kontrolleret
25-01-2022 02:00:00;1.72;1.49;70.97;Data er manuelt kontrolleret
25-01-2022 01:30:00;2.64;2.28;65.76;Data er manuelt kontrolleret
25-01-2022 01:00:00;1.19;0.5;68.65;Data er manuelt kontrolleret
25-01-2022 00:30:00;1.57;1.38;67.75;Data er manuelt kontrolleret
25-01-2022 00:00:00;1.55;1.36;66.64;Data er manuelt kontrolleret
24-01-2022 23:30:00;1.72;1.26;67.41;Data er manuelt kontrolleret
24-01-2022 23:00:00;2.26;2.12;67.28;Data er manuelt kontrolleret
24-01-2022 22:30:00;1.99;1.84;68.19;Data er manuelt kontrolleret
24-01-2022 22:00:00;2.37;2.01;67.59;Data er manuelt kontrolleret
24-01-2022 21:30:00;1.8;1.61;68.57;Data er manuelt kontrolleret
24-01-2022 21:00:00;2.75;2.54;67.89;Data er manuelt kontrolleret
24-01-2022 20:30:00;2.64;2.56;68.29;Data er manuelt kontrolleret
24-01-2022 20:00:00;2.83;2.56;69.81;Data er manuelt kontrolleret
24-01-2022 19:30:00;2.49;2.33;70.53;Data er manuelt kontrolleret
24-01-2022 19:00:00;3.37;3.29;70.05;Data er manuelt kontrolleret
24-01-2022 18:30:00;2.93;2.72;71.25;Data er manuelt kontrolleret
24-01-2022 18:00:00;3.71;3.35;70.71;Data er manuelt kontrolleret
24-01-2022 17:30:00;3.98;3.86;71.53;Data er manuelt kontrolleret
24-01-2022 17:00:00;3.69;3.82;72.22;Data er manuelt kontrolleret
24-01-2022 16:30:00;3.81;3.86;71.29;Data er manuelt kontrolleret
24-01-2022 16:00:00;3.94;3.96;71.21;Data er manuelt kontrolleret
24-01-2022 15:30:00;5.26;5.55;69.23;Data er manuelt kontrolleret
24-01-2022 15:00:00;5.68;6.39;67.24;Data er manuelt kontrolleret
24-01-2022 14:30:00;5.39;5.78;65.72;Data er manuelt kontrolleret
24-01-2022 14:00:00;5.74;6.2;65.56;Data er manuelt kontrolleret
24-01-2022 13:30:00;5.66;6.18;64.78;Data er manuelt kontrolleret
24-01-2022 13:00:00;4.72;4.92;65.1;Data er manuelt kontrolleret
24-01-2022 12:30:00;5.16;5.32;65.66;Data er manuelt kontrolleret
24-01-2022 12:00:00;5.76;5.89;66.42;Data er manuelt kontrolleret
24-01-2022 11:30:00;5.01;5.3;68.67;Data er manuelt kontrolleret
24-01-2022 11:00:00;5.66;6.14;68.11;Data er manuelt kontrolleret
24-01-2022 10:30:00;6.66;7.13;66.88;Data er manuelt kontrolleret
24-01-2022 10:00:00;6.39;6.62;65.38;Data er manuelt kontrolleret
24-01-2022 09:30:00;6.29;6.67;65.76;Data er manuelt kontrolleret
24-01-2022 09:00:00;6.12;6.41;65.02;Data er manuelt kontrolleret
24-01-2022 08:30:00;6.22;6.41;66.08;Data er manuelt kontrolleret
24-01-2022 08:00:00;5.85;6.31;68.93;Data er manuelt kontrolleret
24-01-2022 07:30:00;7.78;8.4;69.07;Data er manuelt kontrolleret
24-01-2022 07:00:00;4.55;4.9;73.74;Data er manuelt kontrolleret
24-01-2022 06:30:00;4.72;4.92;73.38;Data er manuelt kontrolleret
24-01-2022 06:00:00;2.83;2.47;75.46;Data er manuelt kontrolleret
24-01-2022 05:30:00;3.52;3.23;74.22;Data er manuelt kontrolleret
24-01-2022 04:30:00;2.05;2.24;76.36;Data er manuelt kontrolleret
24-01-2022 04:00:00;1.22;1.45;77.31;Data er manuelt kontrolleret
24-01-2022 03:30:00;0.98;0.99;75.64;Data er manuelt kontrolleret
24-01-2022 03:00:00;0.99;0.88;74.48;Data er manuelt kontrolleret
24-01-2022 02:30:00;1.43;1.45;70.01;Data er manuelt kontrolleret
24-01-2022 02:00:00;1.11;1.07;;Data er manuelt kontrolleret
24-01-2022 01:30:00;1.51;1.7;71.09;Data er manuelt kontrolleret
24-01-2022 01:00:00;1.32;1.3;72.46;Data er manuelt kontrolleret
24-01-2022 00:30:00;1.11;1.3;74.1;Data er manuelt kontrolleret
24-01-2022 00:00:00;1.38;1.38;71.21;Data er manuelt kontrolleret
23-01-2022 23:30:00;1.22;1.47;72.28;Data er manuelt kontrolleret
23-01-2022 23:00:00;1.76;2.08;71.59;Data er manuelt kontrolleret
23-01-2022 22:30:00;2.12;2.01;68.51;Data er manuelt kontrolleret
23-01-2022 22:00:00;3.73;3.73;65.34;Data er manuelt kontrolleret
23-01-2022 21:30:00;3.1;3.35;63.66;Data er manuelt kontrolleret
23-01-2022 21:00:00;2.79;3.12;64.08;Data er manuelt kontrolleret
23-01-2022 20:30:00;2.72;2.83;65.16;Data er manuelt kontrolleret
23-01-2022 20:00:00;4.26;4.53;62.33;Data er manuelt kontrolleret
23-01-2022 19:30:00;4.51;4.78;62.72;Data er manuelt kontrolleret
23-01-2022 19:00:00;4.48;4.36;61.57;Data er manuelt kontrolleret
23-01-2022 18:30:00;3.42;3.63;61.67;Data er manuelt kontrolleret
23-01-2022 18:00:00;3.48;3.73;61.15;Data er manuelt kontrolleret
23-01-2022 17:30:00;3.79;4.17;58.53;Data er manuelt kontrolleret
23-01-2022 17:00:00;4.34;4.88;58.09;Data er manuelt kontrolleret
23-01-2022 16:30:00;4.69;4.84;58.41;Data er manuelt kontrolleret
23-01-2022 16:00:00;4.07;4.57;60.07;Data er manuelt kontrolleret
23-01-2022 15:30:00;5.01;5.43;58.29;Data er manuelt kontrolleret
23-01-2022 15:00:00;6.06;6.45;55.7;Data er manuelt kontrolleret
23-01-2022 14:30:00;6.85;7.84;58.73;Data er manuelt kontrolleret
23-01-2022 14:00:00;6.33;7.23;60.33;Data er manuelt kontrolleret
23-01-2022 13:30:00;6.75;7.9;57.3;Data er manuelt kontrolleret
23-01-2022 13:00:00;6.25;7.36;57.98;Data er manuelt kontrolleret
23-01-2022 12:30:00;5.81;6.71;58.13;Data er manuelt kontrolleret
23-01-2022 12:00:00;6.01;6.67;57.92;Data er manuelt kontrolleret
23-01-2022 11:30:00;4.88;5.34;60.81;Data er manuelt kontrolleret
23-01-2022 11:00:00;3.9;4.07;63.14;Data er manuelt kontrolleret
23-01-2022 10:30:00;3.88;3.96;64.24;Data er manuelt kontrolleret
23-01-2022 10:00:00;3.48;3.52;65.74;Data er manuelt kontrolleret
23-01-2022 09:30:00;2.56;2.85;67.81;Data er manuelt kontrolleret
23-01-2022 09:00:00;2.18;2.31;69.25;Data er manuelt kontrolleret
23-01-2022 08:30:00;1.7;1.47;72.04;Data er manuelt kontrolleret
23-01-2022 08:00:00;1.78;1.76;71.57;Data er manuelt kontrolleret
23-01-2022 07:30:00;1.7;1.4;71.67;Data er manuelt kontrolleret
23-01-2022 07:00:00;1.11;1.26;72.98;Data er manuelt kontrolleret
23-01-2022 06:30:00;2.28;2.2;70.77;Data er manuelt kontrolleret
23-01-2022 06:00:00;2.52;2.26;68.93;Data er manuelt kontrolleret
23-01-2022 05:30:00;5.32;5.11;65.8;Data er manuelt kontrolleret
23-01-2022 05:00:00;4.44;4.48;66.62;Data er manuelt kontrolleret
23-01-2022 04:30:00;4.7;4.95;66.24;Data er manuelt kontrolleret
23-01-2022 03:30:00;3.92;3.94;67.24;Data er manuelt kontrolleret
23-01-2022 03:00:00;6.52;6.16;63.06;Data er manuelt kontrolleret
23-01-2022 02:30:00;6.12;6.14;64.44;Data er manuelt kontrolleret
23-01-2022 02:00:00;4.38;4.36;67.06;Data er manuelt kontrolleret
23-01-2022 01:30:00;2.14;2.47;69.19;Data er manuelt kontrolleret
23-01-2022 01:00:00;4.7;4.9;;Data er manuelt kontrolleret
23-01-2022 00:30:00;4.13;4.46;67;Data er manuelt kontrolleret
23-01-2022 00:00:00;4.65;4.82;65.46;Data er manuelt kontrolleret
22-01-2022 23:30:00;4.38;4.51;63.26;Data er manuelt kontrolleret
22-01-2022 23:00:00;4.21;4.05;62.27;Data er manuelt kontrolleret
22-01-2022 22:30:00;8.19;8.51;59.53;Data er manuelt kontrolleret
22-01-2022 22:00:00;8.74;8.64;57.74;Data er manuelt kontrolleret
22-01-2022 21:30:00;7.75;7.84;58.71;Data er manuelt kontrolleret
22-01-2022 21:00:00;8.11;8.24;59.93;Data er manuelt kontrolleret
22-01-2022 20:30:00;6.66;6.75;61.81;Data er manuelt kontrolleret
22-01-2022 20:00:00;7.21;7.38;63.54;Data er manuelt kontrolleret
22-01-2022 19:30:00;10.1;10.61;59.77;Data er manuelt kontrolleret
22-01-2022 19:00:00;7.98;7.94;63.74;Data er manuelt kontrolleret
22-01-2022 18:30:00;10.46;10.63;61.69;Data er manuelt kontrolleret
22-01-2022 18:00:00;9.87;9.98;64.42;Data er manuelt kontrolleret
22-01-2022 17:30:00;9.24;9.45;67.85;Data er manuelt kontrolleret
22-01-2022 17:00:00;9.14;9.29;69.19;Data er manuelt kontrolleret
22-01-2022 16:30:00;8.11;8.41;69.53;Data er manuelt kontrolleret
22-01-2022 16:00:00;8.4;8.82;67.35;Data er manuelt kontrolleret
22-01-2022 15:30:00;6.52;6.69;71.33;Data er manuelt kontrolleret
22-01-2022 15:00:00;8.43;8.97;72.58;Data er manuelt kontrolleret
22-01-2022 14:30:00;7.15;7.78;74.78;Data er manuelt kontrolleret
22-01-2022 14:00:00;6.9;7.34;74.68;Data er manuelt kontrolleret
22-01-2022 13:30:00;6.31;7.36;72.92;Data er manuelt kontrolleret
22-01-2022 13:00:00;7.75;8.55;70.83;Data er manuelt kontrolleret
22-01-2022 12:30:00;8.76;9.6;67.35;Data er manuelt kontrolleret
22-01-2022 12:00:00;10.67;12.16;62.33;Data er manuelt kontrolleret
22-01-2022 11:30:00;16.35;19.41;44.68;Data er manuelt kontrolleret
22-01-2022 11:00:00;16.29;19.68;35.64;Data er manuelt kontrolleret
22-01-2022 10:30:00;14.55;16.22;34.09;Data er manuelt kontrolleret
22-01-2022 10:00:00;13.85;15.95;32.39;Data er manuelt kontrolleret
22-01-2022 09:30:00;12.68;14.04;32.23;Data er manuelt kontrolleret
22-01-2022 09:00:00;10.42;11.78;34.31;Data er manuelt kontrolleret
22-01-2022 08:30:00;12.58;14.23;32.91;Data er manuelt kontrolleret
22-01-2022 08:00:00;12.35;14.21;33.79;Data er manuelt kontrolleret
22-01-2022 07:30:00;9.51;10.04;39.97;Data er manuelt kontrolleret
22-01-2022 07:00:00;11.78;11.86;39.55;Data er manuelt kontrolleret
22-01-2022 06:30:00;9.47;9.6;44.32;Data er manuelt kontrolleret
22-01-2022 05:30:00;9.22;9.56;48.62;Data er manuelt kontrolleret
22-01-2022 05:00:00;9.62;9.85;48.1;Data er manuelt kontrolleret
22-01-2022 04:30:00;13.48;14.15;32.59;Data er manuelt kontrolleret
22-01-2022 04:00:00;12.99;13.52;27.58;Data er manuelt kontrolleret
22-01-2022 03:30:00;12.03;12.57;29.98;Data er manuelt kontrolleret
22-01-2022 03:00:00;16.5;17.06;;Data er manuelt kontrolleret
22-01-2022 02:30:00;17.81;18.26;27.3;Data er manuelt kontrolleret
22-01-2022 02:00:00;23.22;24.15;21.15;Data er manuelt kontrolleret
22-01-2022 01:30:00;27.08;28.92;18.48;Data er manuelt kontrolleret
22-01-2022 01:00:00;21.11;21.29;29;Data er manuelt kontrolleret
22-01-2022 00:30:00;21.57;22.07;29.46;Data er manuelt kontrolleret
22-01-2022 00:00:00;23.1;23.96;30.61;Data er manuelt kontrolleret
21-01-2022 23:30:00;25.63;26.3;29.6;Data er manuelt kontrolleret
21-01-2022 23:00:00;39.11;42.21;16.38;Data er manuelt kontrolleret
21-01-2022 22:30:00;44.06;47.64;15.65;Data er manuelt kontrolleret
21-01-2022 22:00:00;19.41;19.68;43.61;Data er manuelt kontrolleret
21-01-2022 21:30:00;13.08;13.29;50.39;Data er manuelt kontrolleret
21-01-2022 21:00:00;16.1;16.31;47.84;Data er manuelt kontrolleret
21-01-2022 20:30:00;12.85;13.12;52.07;Data er manuelt kontrolleret
21-01-2022 20:00:00;7.15;7.75;59.53;Data er manuelt kontrolleret
21-01-2022 19:30:00;6.27;6.69;60.49;Data er manuelt kontrolleret
21-01-2022 19:00:00;5.64;6.04;63.7;Data er manuelt kontrolleret
21-01-2022 18:30:00;6.48;7.36;65.34;Data er manuelt kontrolleret
21-01-2022 18:00:00;6.85;7.63;67.53;Data er manuelt kontrolleret
21-01-2022 17:30:00;8.4;8.89;67.49;Data er manuelt kontrolleret
21-01-2022 17:00:00;7.1;7.76;69.35;Data er manuelt kontrolleret
21-01-2022 16:30:00;6.77;7.57;71.57;Data er manuelt kontrolleret
21-01-2022 16:00:00;6.75;7.5;72.56;Data er manuelt kontrolleret
21-01-2022 15:30:00;5.89;6.83;73.68;Data er manuelt kontrolleret
21-01-2022 15:00:00;5.91;6.73;75.36;Data er manuelt kontrolleret
21-01-2022 14:30:00;9.33;9.98;72.3;Data er manuelt kontrolleret
21-01-2022 14:00:00;10.08;11.21;70.79;Data er manuelt kontrolleret
21-01-2022 13:30:00;8.64;9.79;71.83;Data er manuelt kontrolleret
21-01-2022 13:00:00;7.11;8.05;70.59;Data er manuelt kontrolleret
21-01-2022 12:30:00;7.32;8.26;68.67;Data er manuelt kontrolleret
21-01-2022 12:00:00;8.51;9.37;68.89;Data er manuelt kontrolleret
21-01-2022 11:30:00;10.04;11.48;68.39;Data er manuelt kontrolleret
21-01-2022 11:00:00;6.85;8.36;72.32;Data er manuelt kontrolleret
21-01-2022 10:30:00;7.21;8.36;74.02;Data er manuelt kontrolleret
21-01-2022 10:00:00;11.99;13.92;65.06;Data er manuelt kontrolleret
21-01-2022 09:30:00;13.35;14.75;60.63;Data er manuelt kontrolleret
21-01-2022 09:00:00;10;10.73;64.64;Data er manuelt kontrolleret
21-01-2022 08:30:00;14.11;14.5;62.53;Data er manuelt kontrolleret
21-01-2022 08:00:00;24.73;26.78;50.71;Data er manuelt kontrolleret
21-01-2022 07:30:00;20.96;22.26;54.34;Data er manuelt kontrolleret
21-01-2022 07:00:00;16.2;17.27;57.7;Data er manuelt kontrolleret
21-01-2022 06:30:00;12.37;12.89;58.31;Data er manuelt kontrolleret
21-01-2022 06:00:00;8.97;9.22;62.29;Data er manuelt kontrolleret
21-01-2022 05:30:00;4.93;5.05;66.5;Data er manuelt kontrolleret
21-01-2022 04:30:00;3.9;3.84;68.37;Data er manuelt kontrolleret
21-01-2022 04:00:00;3.5;3.71;67.31;Data er manuelt kontrolleret
21-01-2022 03:30:00;2.35;2.45;68.13;Data er manuelt kontrolleret
21-01-2022 03:00:00;2.54;2.35;67.99;Data er manuelt kontrolleret
21-01-2022 02:30:00;2.05;1.8;67.18;Data er manuelt kontrolleret
21-01-2022 02:00:00;2.26;2.14;;Data er manuelt kontrolleret
21-01-2022 01:30:00;2.16;2.05;67.08;Data er manuelt kontrolleret
21-01-2022 01:00:00;2.22;2.2;66.28;Data er manuelt kontrolleret
21-01-2022 00:30:00;2.52;2.49;65.8;Data er manuelt kontrolleret
21-01-2022 00:00:00;2.16;2.3;65.94;Data er manuelt kontrolleret
20-01-2022 23:30:00;2.66;2.7;66.04;Data er manuelt kontrolleret
20-01-2022 23:00:00;3.42;3.5;65.64;Data er manuelt kontrolleret
20-01-2022 22:30:00;3.17;3.17;66.1;Data er manuelt kontrolleret
20-01-2022 22:00:00;3.77;4.13;65.74;Data er manuelt kontrolleret
20-01-2022 21:30:00;4.17;4.69;65.96;Data er manuelt kontrolleret
20-01-2022 21:00:00;3.94;4.38;67.14;Data er manuelt kontrolleret
20-01-2022 20:30:00;4.07;4.49;66.42;Data er manuelt kontrolleret
20-01-2022 20:00:00;3.98;4.19;66.86;Data er manuelt kontrolleret
20-01-2022 19:30:00;2.64;2.81;67.75;Data er manuelt kontrolleret
20-01-2022 19:00:00;4.15;4.7;67.2;Data er manuelt kontrolleret
20-01-2022 18:30:00;5.26;5.83;65.98;Data er manuelt kontrolleret
20-01-2022 18:00:00;4.46;5.03;66.58;Data er manuelt kontrolleret
20-01-2022 17:30:00;6.29;7.23;65;Data er manuelt kontrolleret
20-01-2022 17:00:00;5.24;6.18;66.68;Data er manuelt kontrolleret
20-01-2022 16:30:00;4.3;4.88;68.79;Data er manuelt kontrolleret
20-01-2022 16:00:00;3.75;4.67;69.07;Data er manuelt kontrolleret
20-01-2022 15:30:00;3.75;4.36;69.43;Data er manuelt kontrolleret
20-01-2022 15:00:00;3.52;4.38;70.45;Data er manuelt kontrolleret
20-01-2022 14:30:00;3.06;3.77;71.47;Data er manuelt kontrolleret
20-01-2022 14:00:00;2.56;3.27;72.74;Data er manuelt kontrolleret
20-01-2022 13:30:00;3.06;3.67;72.26;Data er manuelt kontrolleret
20-01-2022 13:00:00;2.91;4.02;74.44;Data er manuelt kontrolleret
20-01-2022 12:30:00;2.79;3.46;75.26;Data er manuelt kontrolleret
20-01-2022 12:00:00;3.23;4.13;75.7;Data er manuelt kontrolleret
20-01-2022 11:30:00;2.75;3.52;75.36;Data er manuelt kontrolleret
20-01-2022 11:00:00;3.16;4.13;74;Data er manuelt kontrolleret
20-01-2022 10:30:00;3.27;3.9;72.24;Data er manuelt kontrolleret
20-01-2022 10:00:00;3.02;3.84;70.21;Data er manuelt kontrolleret
20-01-2022 09:30:00;3.69;4.4;68.83;Data er manuelt kontrolleret
20-01-2022 09:00:00;3.77;4.04;68.53;Data er manuelt kontrolleret
20-01-2022 08:30:00;3.67;3.96;69.51;Data er manuelt kontrolleret
20-01-2022 08:00:00;4.15;5.07;68.93;Data er manuelt kontrolleret
20-01-2022 07:30:00;5.51;6.43;66.66;Data er manuelt kontrolleret
20-01-2022 07:00:00;3.56;4.02;68.33;Data er manuelt kontrolleret
20-01-2022 06:30:00;2.72;3.23;69.01;Data er manuelt kontrolleret
20-01-2022 06:00:00;1.68;2.07;69.99;Data er manuelt kontrolleret
20-01-2022 05:30:00;1.24;1.22;70.69;Data er manuelt kontrolleret
20-01-2022 05:00:00;1.15;1.34;71.94;Data er manuelt kontrolleret
20-01-2022 04:30:00;1.09;1.09;72.74;Data er manuelt kontrolleret
20-01-2022 03:30:00;0.5;0.34;76.34;Data er manuelt kontrolleret
20-01-2022 03:00:00;0.08;0.27;80.35;Data er manuelt kontrolleret
20-01-2022 02:30:00;0.55;0.34;81.6;Data er manuelt kontrolleret
20-01-2022 02:00:00;0.5;0.69;83.76;Data er manuelt kontrolleret
20-01-2022 01:30:00;0.27;0.21;84.54;Data er manuelt kontrolleret
20-01-2022 01:00:00;0.36;0.11;;Data er manuelt kontrolleret
20-01-2022 00:30:00;0.44;0.25;84.34;Data er manuelt kontrolleret
20-01-2022 00:00:00;0.57;0.29;85.2;Data er manuelt kontrolleret
19-01-2022 23:30:00;0.67;0.5;86.37;Data er manuelt kontrolleret
19-01-2022 23:00:00;0.57;0.59;86.91;Data er manuelt kontrolleret
19-01-2022 22:30:00;0.9;0.94;85.84;Data er manuelt kontrolleret
19-01-2022 22:00:00;1.49;1.3;84.08;Data er manuelt kontrolleret
19-01-2022 21:30:00;1.07;1.3;85.02;Data er manuelt kontrolleret
19-01-2022 21:00:00;1.45;1.4;83.78;Data er manuelt kontrolleret
19-01-2022 20:30:00;1.66;1.76;83.3;Data er manuelt kontrolleret
19-01-2022 20:00:00;1.66;1.68;82.02;Data er manuelt kontrolleret
19-01-2022 19:30:00;1.74;2.05;80.35;Data er manuelt kontrolleret
19-01-2022 19:00:00;2.01;2.16;79.95;Data er manuelt kontrolleret
19-01-2022 18:30:00;2.28;2.75;77.89;Data er manuelt kontrolleret
19-01-2022 18:00:00;2.62;2.95;77.21;Data er manuelt kontrolleret
19-01-2022 17:30:00;2.89;3.1;74;Data er manuelt kontrolleret
19-01-2022 17:00:00;2.68;2.68;80.91;Data er manuelt kontrolleret
19-01-2022 16:30:00;3.98;4.38;71.85;Data er manuelt kontrolleret
19-01-2022 16:00:00;6.67;7.21;61.11;Data er manuelt kontrolleret
19-01-2022 15:30:00;7.8;9.54;59.91;Data er manuelt kontrolleret
19-01-2022 15:00:00;7.82;9.58;58.67;Data er manuelt kontrolleret
19-01-2022 14:30:00;7.69;9.18;57.64;Data er manuelt kontrolleret
19-01-2022 14:00:00;8.38;10.1;57.04;Data er manuelt kontrolleret
19-01-2022 13:30:00;7.34;8.05;58.39;Data er manuelt kontrolleret
19-01-2022 13:00:00;6.94;7.9;59.23;Data er manuelt kontrolleret
19-01-2022 12:30:00;6.88;8.78;59.63;Data er manuelt kontrolleret
19-01-2022 12:00:00;6.9;8.13;60.27;Data er manuelt kontrolleret
19-01-2022 09:30:00;9.94;11.11;;Data er manuelt kontrolleret
19-01-2022 09:00:00;10.23;11.15;52.69;Data er manuelt kontrolleret
19-01-2022 08:30:00;;;53.05;Data er manuelt kontrolleret
19-01-2022 08:00:00;;;55.36;Data er manuelt kontrolleret
19-01-2022 07:30:00;;;53.64;Data er manuelt kontrolleret
19-01-2022 07:00:00;;;51.63;Data er manuelt kontrolleret
19-01-2022 06:30:00;12.55;13.46;45.42;Data er manuelt kontrolleret
19-01-2022 05:30:00;14.44;15.22;35.34;Data er manuelt kontrolleret
19-01-2022 05:00:00;14.57;14.61;34.86;Data er manuelt kontrolleret
19-01-2022 04:30:00;15.05;15.59;34.29;Data er manuelt kontrolleret
19-01-2022 04:00:00;12.66;12.83;38.14;Data er manuelt kontrolleret
19-01-2022 03:30:00;10.48;10.63;42.81;Data er manuelt kontrolleret
19-01-2022 03:00:00;8.93;8.78;;Data er manuelt kontrolleret
19-01-2022 02:30:00;8.45;8.7;49.81;Data er manuelt kontrolleret
19-01-2022 02:00:00;8.84;8.85;47.7;Data er manuelt kontrolleret
19-01-2022 01:30:00;8.3;8.38;49.93;Data er manuelt kontrolleret
19-01-2022 01:00:00;;;47.5;Data er manuelt kontrolleret
19-01-2022 00:30:00;10.16;10.12;46.9;Data er manuelt kontrolleret
19-01-2022 00:00:00;10.96;10.84;43.05;Data er manuelt kontrolleret
18-01-2022 23:30:00;10.92;11.19;41.39;Data er manuelt kontrolleret
18-01-2022 23:00:00;10.44;11.11;43.13;Data er manuelt kontrolleret
18-01-2022 22:30:00;10.17;10.84;44.62;Data er manuelt kontrolleret
18-01-2022 22:00:00;9.45;9.94;46.02;Data er manuelt kontrolleret
18-01-2022 21:30:00;7.65;8.19;49.81;Data er manuelt kontrolleret
18-01-2022 21:00:00;7.75;8.4;49.43;Data er manuelt kontrolleret
18-01-2022 20:30:00;7.17;7.48;51.29;Data er manuelt kontrolleret
18-01-2022 20:00:00;7.55;8.38;52.65;Data er manuelt kontrolleret
18-01-2022 19:30:00;6.43;6.81;56.1;Data er manuelt kontrolleret
18-01-2022 19:00:00;7.13;7.61;59.05;Data er manuelt kontrolleret
18-01-2022 18:30:00;5.01;5.32;63.12;Data er manuelt kontrolleret
18-01-2022 18:00:00;4.74;5.11;65.78;Data er manuelt kontrolleret
18-01-2022 17:30:00;5.07;5.6;65.28;Data er manuelt kontrolleret
18-01-2022 17:00:00;5.2;5.66;66.56;Data er manuelt kontrolleret
18-01-2022 16:30:00;4.51;4.74;69.27;Data er manuelt kontrolleret
18-01-2022 16:00:00;4.21;4.72;70.39;Data er manuelt kontrolleret
18-01-2022 15:30:00;3.29;3.77;72.24;Data er manuelt kontrolleret
18-01-2022 15:00:00;4.57;5.45;71.79;Data er manuelt kontrolleret
18-01-2022 14:30:00;5.78;6.41;71.75;Data er manuelt kontrolleret
18-01-2022 14:00:00;4.82;5.78;72.9;Data er manuelt kontrolleret
18-01-2022 13:30:00;4.9;5.79;73.52;Data er manuelt kontrolleret
18-01-2022 13:00:00;4.88;5.64;74.74;Data er manuelt kontrolleret
18-01-2022 12:30:00;3.67;4.8;75.94;Data er manuelt kontrolleret
18-01-2022 12:00:00;3.63;4.57;75.76;Data er manuelt kontrolleret
18-01-2022 11:30:00;3.56;4.23;75.92;Data er manuelt kontrolleret
18-01-2022 11:00:00;3.29;3.73;76.04;Data er manuelt kontrolleret
18-01-2022 10:30:00;3.81;4.34;76.22;Data er manuelt kontrolleret
