Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;CO;NO2;SO2;NOx;
01-02-2022 10:30:00;0.31;39.67;1.44;79.75;Data er manuelt kontrolleret
01-02-2022 10:00:00;0.33;43.41;1.78;95.51;Data er manuelt kontrolleret
01-02-2022 09:30:00;0.33;62.83;1.06;115.97;Data er manuelt kontrolleret
01-02-2022 09:00:00;0.22;50.43;0.45;97.25;Data er manuelt kontrolleret
01-02-2022 08:30:00;0.36;79.94;1.65;149.37;Data er manuelt kontrolleret
01-02-2022 08:00:00;0.42;74.45;1.44;133.53;Data er manuelt kontrolleret
01-02-2022 07:30:00;0.31;34.85;0.72;53.76;Data er manuelt kontrolleret
01-02-2022 07:00:00;0.21;11.48;0.4;17.5;Data er manuelt kontrolleret
01-02-2022 06:30:00;0.23;21.36;0.53;32.65;Data er manuelt kontrolleret
01-02-2022 06:00:00;0.2;10.71;0.51;15.49;Data er manuelt kontrolleret
01-02-2022 05:30:00;0.17;6.54;0.48;8.64;Data er manuelt kontrolleret
01-02-2022 04:30:00;0.15;2.73;0.4;3.16;Data er manuelt kontrolleret
01-02-2022 04:00:00;0.14;2.52;0;2.07;Data er manuelt kontrolleret
01-02-2022 03:30:00;0.14;2.39;0;3.17;Data er manuelt kontrolleret
01-02-2022 03:00:00;0.14;2.12;0;3.17;Data er manuelt kontrolleret
01-02-2022 02:30:00;0.15;2.24;0;3.12;Data er manuelt kontrolleret
01-02-2022 02:00:00;0.15;4.11;0;5.55;Data er manuelt kontrolleret
01-02-2022 01:30:00;0.15;4.67;0;5.03;Data er manuelt kontrolleret
01-02-2022 01:00:00;0.15;3.71;0;4.53;Data er manuelt kontrolleret
01-02-2022 00:30:00;0.16;19.53;0.4;44.26;Data er manuelt kontrolleret
01-02-2022 00:00:00;0.16;4.61;0;5.09;Data er manuelt kontrolleret
31-01-2022 23:30:00;0.19;3.86;0;4.34;Data er manuelt kontrolleret
31-01-2022 23:00:00;0.2;4.97;0;6.66;Data er manuelt kontrolleret
31-01-2022 22:30:00;0.19;6.79;0;9.52;Data er manuelt kontrolleret
31-01-2022 22:00:00;0.21;10.21;0;14.67;Data er manuelt kontrolleret
31-01-2022 21:30:00;0.23;14.42;0.11;21.92;Data er manuelt kontrolleret
31-01-2022 21:00:00;0.21;14.57;0;19.6;Data er manuelt kontrolleret
31-01-2022 20:30:00;0.22;9.87;0;12.91;Data er manuelt kontrolleret
31-01-2022 20:00:00;0.23;11.72;0.08;15.93;Data er manuelt kontrolleret
31-01-2022 19:30:00;0.24;14.17;0.16;19.16;Data er manuelt kontrolleret
31-01-2022 19:00:00;0.26;18.95;0.21;25.15;Data er manuelt kontrolleret
31-01-2022 18:30:00;0.27;27;0.21;37.83;Data er manuelt kontrolleret
31-01-2022 18:00:00;0.26;20.14;0.29;25.34;Data er manuelt kontrolleret
31-01-2022 17:30:00;0.3;31.77;0.45;48.65;Data er manuelt kontrolleret
31-01-2022 17:00:00;0.29;42.44;0.59;67.15;Data er manuelt kontrolleret
31-01-2022 16:30:00;0.29;52.27;0.61;80.31;Data er manuelt kontrolleret
31-01-2022 16:00:00;0.34;38.75;0.77;70.44;Data er manuelt kontrolleret
31-01-2022 15:30:00;0.28;58.52;1.28;90.92;Data er manuelt kontrolleret
31-01-2022 15:00:00;0.31;55.94;1.44;101.76;Data er manuelt kontrolleret
31-01-2022 14:30:00;0.3;42.65;1.46;82.45;Data er manuelt kontrolleret
31-01-2022 14:00:00;0.43;83.37;4.36;195.57;Data er manuelt kontrolleret
31-01-2022 13:30:00;0.38;60.76;13.68;134.26;Data er manuelt kontrolleret
31-01-2022 13:00:00;0.33;86.39;6.57;208.52;Data er manuelt kontrolleret
31-01-2022 12:30:00;0.42;79.06;2.79;176.64;Data er manuelt kontrolleret
31-01-2022 12:00:00;0.3;36.66;5.08;97.27;Data er manuelt kontrolleret
31-01-2022 11:30:00;0.28;63.44;6.92;127.16;Data er manuelt kontrolleret
31-01-2022 11:00:00;0.29;60.09;5.43;120.7;Data er manuelt kontrolleret
31-01-2022 10:30:00;0.27;61.68;8.09;145.43;Data er manuelt kontrolleret
31-01-2022 10:00:00;0.22;38.92;1.46;79.94;Data er manuelt kontrolleret
31-01-2022 09:30:00;0.27;51.03;2.63;126.82;Data er manuelt kontrolleret
31-01-2022 09:00:00;0.29;42;1.06;98.78;Data er manuelt kontrolleret
31-01-2022 08:30:00;0.38;70.99;1.68;175.45;Data er manuelt kontrolleret
31-01-2022 08:00:00;0.45;84.74;2.63;242.31;Data er manuelt kontrolleret
31-01-2022 07:30:00;0.51;62.16;1.84;180.35;Data er manuelt kontrolleret
31-01-2022 07:00:00;0.44;60.15;1.14;132.88;Data er manuelt kontrolleret
31-01-2022 06:30:00;0.33;46;1.17;103.22;Data er manuelt kontrolleret
31-01-2022 06:00:00;0.26;33.89;0.51;63.44;Data er manuelt kontrolleret
31-01-2022 05:30:00;0.2;16.06;0.24;29.43;Data er manuelt kontrolleret
31-01-2022 05:00:00;0.17;6.88;0;12.55;Data er manuelt kontrolleret
31-01-2022 04:30:00;0.19;13;0;20.35;Data er manuelt kontrolleret
31-01-2022 03:30:00;0.2;12.34;0.37;15.97;Data er manuelt kontrolleret
31-01-2022 03:00:00;0.16;3.79;0.48;5.18;Data er manuelt kontrolleret
31-01-2022 02:30:00;0.16;4.55;0.45;5.93;Data er manuelt kontrolleret
31-01-2022 01:30:00;0.19;6.88;0.11;9.52;Data er manuelt kontrolleret
31-01-2022 01:00:00;0.2;9.08;0.08;11.32;Data er manuelt kontrolleret
31-01-2022 00:30:00;0.22;12.05;0.13;16.47;Data er manuelt kontrolleret
31-01-2022 00:00:00;0.21;16.14;0.16;21.61;Data er manuelt kontrolleret
30-01-2022 23:30:00;0.28;20.9;0.05;27.44;Data er manuelt kontrolleret
30-01-2022 23:00:00;0.29;40.22;0.43;78.97;Data er manuelt kontrolleret
30-01-2022 22:30:00;0.28;64.97;1.84;158.91;Data er manuelt kontrolleret
30-01-2022 22:00:00;0.3;52.27;0.88;100.75;Data er manuelt kontrolleret
30-01-2022 21:30:00;0.23;18.49;0;26.03;Data er manuelt kontrolleret
30-01-2022 21:00:00;0.22;11.67;0;17.44;Data er manuelt kontrolleret
30-01-2022 20:30:00;0.22;9.68;0;13.04;Data er manuelt kontrolleret
30-01-2022 20:00:00;0.26;15.13;0;20.37;Data er manuelt kontrolleret
30-01-2022 19:30:00;0.28;17.37;0;22.72;Data er manuelt kontrolleret
30-01-2022 19:00:00;0.27;17.04;0;22.38;Data er manuelt kontrolleret
30-01-2022 18:30:00;0.26;19.74;0;25.57;Data er manuelt kontrolleret
30-01-2022 18:00:00;0.27;21.86;0;31.4;Data er manuelt kontrolleret
30-01-2022 17:30:00;0.26;22.62;0;31.52;Data er manuelt kontrolleret
30-01-2022 17:00:00;0.24;18.26;0;26.43;Data er manuelt kontrolleret
30-01-2022 16:30:00;0.23;13.31;0;18.76;Data er manuelt kontrolleret
30-01-2022 16:00:00;0.23;16.26;0;24.48;Data er manuelt kontrolleret
30-01-2022 15:30:00;0.2;6.98;0;10.81;Data er manuelt kontrolleret
30-01-2022 15:00:00;0.2;6.18;0;9.01;Data er manuelt kontrolleret
30-01-2022 14:30:00;0.2;7;0;9.91;Data er manuelt kontrolleret
30-01-2022 14:00:00;0.17;5.01;0;8.93;Data er manuelt kontrolleret
30-01-2022 13:30:00;0.2;6.35;0;10.86;Data er manuelt kontrolleret
30-01-2022 13:00:00;0.2;5.93;0;10.04;Data er manuelt kontrolleret
30-01-2022 12:30:00;0.2;4.86;0;8.53;Data er manuelt kontrolleret
30-01-2022 12:00:00;0.2;3.96;0;8.11;Data er manuelt kontrolleret
30-01-2022 11:30:00;0.19;3.14;0;5.79;Data er manuelt kontrolleret
30-01-2022 11:00:00;0.19;3.73;0;6.73;Data er manuelt kontrolleret
30-01-2022 10:30:00;0.2;3.4;0;5.85;Data er manuelt kontrolleret
30-01-2022 10:00:00;0.19;3.44;0;6.29;Data er manuelt kontrolleret
30-01-2022 09:30:00;0.19;2.43;0;3.42;Data er manuelt kontrolleret
30-01-2022 09:00:00;0.19;1.84;0;3.25;Data er manuelt kontrolleret
30-01-2022 08:30:00;0.17;1.59;0.03;3.46;Data er manuelt kontrolleret
30-01-2022 08:00:00;0.17;1.24;0.05;2.2;Data er manuelt kontrolleret
30-01-2022 07:30:00;0.17;0.88;0.05;1.89;Data er manuelt kontrolleret
30-01-2022 07:00:00;0.19;0.8;0.11;1.07;Data er manuelt kontrolleret
30-01-2022 06:30:00;0.17;1.86;0.13;2.35;Data er manuelt kontrolleret
30-01-2022 05:30:00;0.12;0.38;0.45;0;Data er manuelt kontrolleret
30-01-2022 05:00:00;0.12;0.5;0.43;0;Data er manuelt kontrolleret
30-01-2022 04:30:00;0.13;0.57;0.56;0.17;Data er manuelt kontrolleret
30-01-2022 04:00:00;0.12;0.77;0.37;0;Data er manuelt kontrolleret
30-01-2022 03:30:00;0.1;0.38;0.45;0;Data er manuelt kontrolleret
30-01-2022 03:00:00;0.12;0.19;0.69;0;Data er manuelt kontrolleret
30-01-2022 02:30:00;0.12;0.84;0.75;0.06;Data er manuelt kontrolleret
30-01-2022 02:00:00;0.1;0.54;0.67;0;Data er manuelt kontrolleret
30-01-2022 01:30:00;0.1;1.68;0.64;1.03;Data er manuelt kontrolleret
30-01-2022 01:00:00;0.09;1.43;0.43;0.21;Data er manuelt kontrolleret
30-01-2022 00:30:00;0.09;1.34;0.48;1.28;Data er manuelt kontrolleret
30-01-2022 00:00:00;0.09;0.59;0.72;0;Data er manuelt kontrolleret
29-01-2022 23:30:00;0.1;1.01;0.69;0.92;Data er manuelt kontrolleret
29-01-2022 23:00:00;0.1;3.04;0.69;4.61;Data er manuelt kontrolleret
29-01-2022 22:30:00;0.1;2.05;0.69;2.98;Data er manuelt kontrolleret
29-01-2022 22:00:00;0.1;1.87;0.59;2.95;Data er manuelt kontrolleret
29-01-2022 21:30:00;0.1;2.77;0.72;5.05;Data er manuelt kontrolleret
29-01-2022 21:00:00;0.12;2.18;0.69;3.63;Data er manuelt kontrolleret
29-01-2022 20:30:00;0.12;2.18;0.69;2.72;Data er manuelt kontrolleret
29-01-2022 20:00:00;0.13;2.77;0.69;3.98;Data er manuelt kontrolleret
29-01-2022 19:30:00;0.13;3.1;0.64;5.07;Data er manuelt kontrolleret
29-01-2022 19:00:00;0.13;2.77;0.67;4;Data er manuelt kontrolleret
29-01-2022 18:30:00;0.13;2.01;0.59;3.16;Data er manuelt kontrolleret
29-01-2022 18:00:00;0.14;3.84;0.51;5.47;Data er manuelt kontrolleret
29-01-2022 17:30:00;0.14;2.58;0.48;3.25;Data er manuelt kontrolleret
29-01-2022 17:00:00;0.14;2.43;0.45;2.89;Data er manuelt kontrolleret
29-01-2022 16:30:00;0.14;2.43;0.64;3.37;Data er manuelt kontrolleret
29-01-2022 16:00:00;0.14;2.08;0.56;2.3;Data er manuelt kontrolleret
29-01-2022 15:30:00;0.14;2.45;0.48;2.96;Data er manuelt kontrolleret
29-01-2022 15:00:00;0.15;2.47;0.4;2.72;Data er manuelt kontrolleret
29-01-2022 14:30:00;0.15;2.72;0.56;4.02;Data er manuelt kontrolleret
29-01-2022 14:00:00;0.15;2.83;0.48;4.44;Data er manuelt kontrolleret
29-01-2022 13:30:00;0.15;2.93;0.21;5.34;Data er manuelt kontrolleret
29-01-2022 13:00:00;0.14;2.93;0.19;4.09;Data er manuelt kontrolleret
29-01-2022 12:30:00;0.15;3.19;0.43;4.23;Data er manuelt kontrolleret
29-01-2022 12:00:00;0.14;3.94;0.35;5.45;Data er manuelt kontrolleret
29-01-2022 11:30:00;0.15;2.68;0.24;3.67;Data er manuelt kontrolleret
29-01-2022 11:00:00;0.15;3.77;0.24;5.43;Data er manuelt kontrolleret
29-01-2022 10:30:00;0.15;3.46;0.29;4.04;Data er manuelt kontrolleret
29-01-2022 10:00:00;0.15;2.96;0.21;4.13;Data er manuelt kontrolleret
29-01-2022 09:30:00;0.15;3.17;0.19;4.76;Data er manuelt kontrolleret
29-01-2022 09:00:00;0.15;3.08;0.11;3.56;Data er manuelt kontrolleret
29-01-2022 08:30:00;0.15;3.46;0.03;3.16;Data er manuelt kontrolleret
29-01-2022 08:00:00;0.14;1.84;0.13;2.18;Data er manuelt kontrolleret
29-01-2022 07:30:00;0.14;2.56;0.16;3.35;Data er manuelt kontrolleret
29-01-2022 07:00:00;0.15;2.62;0.08;1.84;Data er manuelt kontrolleret
29-01-2022 06:30:00;0.14;2.85;0;3.06;Data er manuelt kontrolleret
29-01-2022 06:00:00;0.16;2.2;0;1.17;Data er manuelt kontrolleret
29-01-2022 05:30:00;0.16;2.7;0.13;1.4;Data er manuelt kontrolleret
29-01-2022 04:30:00;0.15;3.54;0.11;2.75;Data er manuelt kontrolleret
29-01-2022 04:00:00;0.2;4.44;0.35;4.26;Data er manuelt kontrolleret
29-01-2022 03:30:00;0.2;4;0.21;3.88;Data er manuelt kontrolleret
29-01-2022 03:00:00;0.19;4.84;0.21;5.95;Data er manuelt kontrolleret
29-01-2022 02:30:00;0.19;4.26;0.29;5.68;Data er manuelt kontrolleret
29-01-2022 02:00:00;0.19;3.08;0;3.58;Data er manuelt kontrolleret
29-01-2022 01:30:00;0.17;3.9;0;5.05;Data er manuelt kontrolleret
29-01-2022 01:00:00;0.19;3.63;0.24;5.18;Data er manuelt kontrolleret
29-01-2022 00:30:00;0.17;2.68;0.16;5.99;Data er manuelt kontrolleret
29-01-2022 00:00:00;0.17;4.88;0.16;8.17;Data er manuelt kontrolleret
28-01-2022 23:30:00;0.16;5.18;0.24;8.8;Data er manuelt kontrolleret
28-01-2022 23:00:00;0.19;8.87;0.21;14.21;Data er manuelt kontrolleret
28-01-2022 22:30:00;0.19;14.4;0.4;22.97;Data er manuelt kontrolleret
28-01-2022 22:00:00;0.19;14;0.13;23.14;Data er manuelt kontrolleret
28-01-2022 21:30:00;0.19;15.74;0.11;25.82;Data er manuelt kontrolleret
28-01-2022 21:00:00;0.17;15.03;0.13;22.49;Data er manuelt kontrolleret
28-01-2022 20:30:00;0.17;13.23;0.24;19.3;Data er manuelt kontrolleret
28-01-2022 20:00:00;0.17;12.01;0.11;16.91;Data er manuelt kontrolleret
28-01-2022 19:30:00;0.19;11.04;0;14.88;Data er manuelt kontrolleret
28-01-2022 19:00:00;0.19;13.56;0.29;19.93;Data er manuelt kontrolleret
28-01-2022 18:30:00;0.17;13.87;0.11;19.93;Data er manuelt kontrolleret
28-01-2022 18:00:00;0.2;18;0.05;25.26;Data er manuelt kontrolleret
28-01-2022 17:30:00;0.2;12.47;0.03;17.48;Data er manuelt kontrolleret
28-01-2022 17:00:00;0.19;15.15;0.13;21.27;Data er manuelt kontrolleret
28-01-2022 16:30:00;0.16;13.73;0;20.58;Data er manuelt kontrolleret
28-01-2022 16:00:00;0.17;11.42;0.08;17.73;Data er manuelt kontrolleret
28-01-2022 15:30:00;0.17;9.83;0.03;15.74;Data er manuelt kontrolleret
28-01-2022 15:00:00;0.21;14.76;0.11;23.7;Data er manuelt kontrolleret
28-01-2022 14:30:00;0.19;12.91;0.16;20.85;Data er manuelt kontrolleret
28-01-2022 14:00:00;0.2;13.02;0.11;21.61;Data er manuelt kontrolleret
28-01-2022 13:30:00;0.17;11.86;0.32;20.6;Data er manuelt kontrolleret
28-01-2022 13:00:00;0.19;13.79;0.37;21.8;Data er manuelt kontrolleret
28-01-2022 12:30:00;0.16;13.37;0.19;21.02;Data er manuelt kontrolleret
28-01-2022 12:00:00;0.19;18.17;0.24;30.87;Data er manuelt kontrolleret
28-01-2022 11:30:00;0.21;24.31;0.32;41.58;Data er manuelt kontrolleret
28-01-2022 11:00:00;0.2;26.07;0.16;40.32;Data er manuelt kontrolleret
28-01-2022 10:30:00;0.2;31.54;0.43;54.85;Data er manuelt kontrolleret
28-01-2022 10:00:00;0.19;27.06;0.32;45.75;Data er manuelt kontrolleret
28-01-2022 09:30:00;0.19;28.23;0.29;45.73;Data er manuelt kontrolleret
28-01-2022 09:00:00;0.2;40.26;0.32;65.24;Data er manuelt kontrolleret
28-01-2022 08:30:00;0.22;39.36;0.29;61.58;Data er manuelt kontrolleret
28-01-2022 08:00:00;0.21;38.98;0.16;60.28;Data er manuelt kontrolleret
28-01-2022 07:30:00;0.2;30.16;0.11;45.5;Data er manuelt kontrolleret
28-01-2022 07:00:00;0.19;19.89;0.16;31.17;Data er manuelt kontrolleret
28-01-2022 06:30:00;0.17;13.64;0.05;18.53;Data er manuelt kontrolleret
28-01-2022 06:00:00;0.16;12.81;0.19;18.32;Data er manuelt kontrolleret
28-01-2022 05:30:00;0.16;7.04;0.05;9.94;Data er manuelt kontrolleret
28-01-2022 05:00:00;0.14;3.67;0;4.49;Data er manuelt kontrolleret
28-01-2022 04:30:00;0.16;2.47;0.19;3.17;Data er manuelt kontrolleret
28-01-2022 03:30:00;0.13;2.08;0.08;2.1;Data er manuelt kontrolleret
28-01-2022 03:00:00;0.12;0.98;0;1.19;Data er manuelt kontrolleret
28-01-2022 02:30:00;0.13;1.57;0;1.28;Data er manuelt kontrolleret
28-01-2022 02:00:00;0.13;1.51;0;0.88;Data er manuelt kontrolleret
28-01-2022 01:30:00;0.14;2.39;0;2.7;Data er manuelt kontrolleret
28-01-2022 01:00:00;0.14;1.42;0;1.42;Data er manuelt kontrolleret
28-01-2022 00:30:00;0.15;1.86;0;1.59;Data er manuelt kontrolleret
28-01-2022 00:00:00;0.14;1.74;0.08;1.63;Data er manuelt kontrolleret
27-01-2022 23:30:00;0.13;2.89;0.05;3;Data er manuelt kontrolleret
27-01-2022 23:00:00;0.14;2.81;0.08;2.52;Data er manuelt kontrolleret
27-01-2022 22:30:00;0.14;3.56;0.03;4.59;Data er manuelt kontrolleret
27-01-2022 22:00:00;0.14;4.36;0.19;6.33;Data er manuelt kontrolleret
27-01-2022 21:30:00;0.15;3.4;0.08;4.92;Data er manuelt kontrolleret
27-01-2022 21:00:00;0.14;3.79;0.24;5.34;Data er manuelt kontrolleret
27-01-2022 20:30:00;0.15;3.4;0.24;6.08;Data er manuelt kontrolleret
27-01-2022 20:00:00;0.14;4.61;0.19;6.1;Data er manuelt kontrolleret
27-01-2022 19:30:00;0.15;6.39;0.32;9.68;Data er manuelt kontrolleret
27-01-2022 19:00:00;0.16;7.32;0.4;12.85;Data er manuelt kontrolleret
27-01-2022 18:30:00;0.15;7.23;0.35;11.13;Data er manuelt kontrolleret
27-01-2022 18:00:00;0.15;8.47;0.43;13.56;Data er manuelt kontrolleret
27-01-2022 17:30:00;0.16;8.11;0.4;14.36;Data er manuelt kontrolleret
27-01-2022 17:00:00;0.19;9.93;0.48;17.88;Data er manuelt kontrolleret
27-01-2022 16:30:00;0.16;10.35;0.56;18.82;Data er manuelt kontrolleret
27-01-2022 16:00:00;0.14;5.64;0.51;11.25;Data er manuelt kontrolleret
27-01-2022 15:30:00;0.15;6.25;0.4;12.58;Data er manuelt kontrolleret
27-01-2022 15:00:00;0.14;5.03;0.48;9.43;Data er manuelt kontrolleret
27-01-2022 14:30:00;0.13;4.99;0.45;8.66;Data er manuelt kontrolleret
27-01-2022 14:00:00;0.14;4.48;0.4;9.75;Data er manuelt kontrolleret
27-01-2022 13:30:00;0.13;4.34;0.35;7.96;Data er manuelt kontrolleret
27-01-2022 13:00:00;0.12;4.23;0.32;7.84;Data er manuelt kontrolleret
27-01-2022 12:30:00;0.15;5.03;0.4;7.92;Data er manuelt kontrolleret
27-01-2022 12:00:00;0.14;5.49;0.35;9.1;Data er manuelt kontrolleret
27-01-2022 11:30:00;0.13;4.92;0.27;7.82;Data er manuelt kontrolleret
27-01-2022 11:00:00;0.14;4.8;0.29;8.32;Data er manuelt kontrolleret
27-01-2022 10:30:00;0.13;4.42;0.4;8.38;Data er manuelt kontrolleret
27-01-2022 10:00:00;0.13;3.98;0.16;7.23;Data er manuelt kontrolleret
27-01-2022 09:30:00;0.14;4.49;0.11;6.69;Data er manuelt kontrolleret
27-01-2022 09:00:00;0.14;3.94;0.13;5.81;Data er manuelt kontrolleret
27-01-2022 08:30:00;0.14;3.39;0.08;4.97;Data er manuelt kontrolleret
27-01-2022 08:00:00;0.15;6.08;0.24;9.62;Data er manuelt kontrolleret
27-01-2022 07:30:00;0.17;5.2;0.11;7.94;Data er manuelt kontrolleret
27-01-2022 07:00:00;0.16;5.01;0.11;7.5;Data er manuelt kontrolleret
27-01-2022 06:30:00;0.16;4.72;0.19;6.79;Data er manuelt kontrolleret
27-01-2022 05:30:00;0.2;3.48;1.04;4.21;Data er manuelt kontrolleret
27-01-2022 05:00:00;0.19;1.61;0.9;1.68;Data er manuelt kontrolleret
27-01-2022 04:30:00;0.19;1.72;0.85;1.17;Data er manuelt kontrolleret
27-01-2022 04:00:00;0.2;1.61;0.88;1.15;Data er manuelt kontrolleret
27-01-2022 03:30:00;0.2;1.59;0.77;0.96;Data er manuelt kontrolleret
27-01-2022 03:00:00;0.2;1.42;0.59;1.19;Data er manuelt kontrolleret
27-01-2022 02:30:00;0.2;1.87;0.56;1.28;Data er manuelt kontrolleret
27-01-2022 02:00:00;0.21;1.86;0.8;1.24;Data er manuelt kontrolleret
27-01-2022 01:30:00;0.21;2.35;0.77;1.07;Data er manuelt kontrolleret
27-01-2022 01:00:00;0.2;1.86;0.72;0.96;Data er manuelt kontrolleret
27-01-2022 00:30:00;0.2;2.41;0.77;2.41;Data er manuelt kontrolleret
27-01-2022 00:00:00;0.21;1.8;0.75;1.68;Data er manuelt kontrolleret
26-01-2022 23:30:00;0.2;2.33;0.53;2.58;Data er manuelt kontrolleret
26-01-2022 23:00:00;0.21;2.3;0.59;2.56;Data er manuelt kontrolleret
26-01-2022 22:30:00;0.2;4.59;0.75;4.9;Data er manuelt kontrolleret
26-01-2022 22:00:00;0.2;4.28;0.75;5.37;Data er manuelt kontrolleret
26-01-2022 21:30:00;0.2;3.92;0.75;4.92;Data er manuelt kontrolleret
26-01-2022 21:00:00;0.2;5.41;0.8;6.94;Data er manuelt kontrolleret
26-01-2022 20:30:00;0.22;6.33;0.67;8.41;Data er manuelt kontrolleret
26-01-2022 20:00:00;0.21;4.25;0.85;5.79;Data er manuelt kontrolleret
26-01-2022 19:30:00;0.21;5.34;0.75;6.9;Data er manuelt kontrolleret
26-01-2022 19:00:00;0.2;6.46;0.53;9.47;Data er manuelt kontrolleret
26-01-2022 18:30:00;0.22;7.5;0.51;9.12;Data er manuelt kontrolleret
26-01-2022 18:00:00;0.21;5.43;0.61;8.05;Data er manuelt kontrolleret
26-01-2022 17:30:00;0.21;5.37;0.48;7.82;Data er manuelt kontrolleret
26-01-2022 17:00:00;0.21;7.1;0.85;11.61;Data er manuelt kontrolleret
26-01-2022 16:30:00;0.21;9.12;0.51;13.1;Data er manuelt kontrolleret
26-01-2022 16:00:00;0.22;8.51;0.67;11.9;Data er manuelt kontrolleret
26-01-2022 15:30:00;0.21;10.17;0.85;14.4;Data er manuelt kontrolleret
26-01-2022 15:00:00;0.2;8.41;0.77;11.91;Data er manuelt kontrolleret
26-01-2022 14:30:00;0.21;9.52;0.59;13.88;Data er manuelt kontrolleret
26-01-2022 14:00:00;0.2;9.43;0.53;12.91;Data er manuelt kontrolleret
26-01-2022 13:30:00;0.21;9.26;0.61;13.41;Data er manuelt kontrolleret
26-01-2022 13:00:00;0.2;6.75;0.61;10.69;Data er manuelt kontrolleret
26-01-2022 12:30:00;0.2;6.41;0.72;10.48;Data er manuelt kontrolleret
26-01-2022 12:00:00;0.19;5.51;0.67;9.24;Data er manuelt kontrolleret
26-01-2022 11:30:00;0.2;7.57;0.61;11.28;Data er manuelt kontrolleret
26-01-2022 11:00:00;0.21;10.73;0.61;16.77;Data er manuelt kontrolleret
26-01-2022 10:30:00;0.2;10.58;0.82;17.81;Data er manuelt kontrolleret
26-01-2022 10:00:00;0.19;8.93;0.69;13.73;Data er manuelt kontrolleret
26-01-2022 09:30:00;0.19;6.62;0.53;11.32;Data er manuelt kontrolleret
26-01-2022 09:00:00;0.19;4.86;0.69;8.03;Data er manuelt kontrolleret
26-01-2022 08:30:00;0.19;4.55;0.77;7.36;Data er manuelt kontrolleret
26-01-2022 08:00:00;0.16;5.66;0.67;9.72;Data er manuelt kontrolleret
26-01-2022 07:30:00;0.17;6.14;0.69;11.95;Data er manuelt kontrolleret
26-01-2022 07:00:00;0.16;4.72;0.61;8.24;Data er manuelt kontrolleret
26-01-2022 06:30:00;0.16;5.28;0.56;9.18;Data er manuelt kontrolleret
26-01-2022 06:00:00;0.15;3.52;0.48;6.25;Data er manuelt kontrolleret
26-01-2022 05:30:00;0.15;3.02;0.53;3.58;Data er manuelt kontrolleret
26-01-2022 04:30:00;0.15;1.78;0.27;1.51;Data er manuelt kontrolleret
26-01-2022 04:00:00;0.09;1.63;0.53;1.09;Data er manuelt kontrolleret
26-01-2022 03:30:00;0.12;1.7;0.51;1.7;Data er manuelt kontrolleret
26-01-2022 03:00:00;0.12;1.61;0.45;1.22;Data er manuelt kontrolleret
26-01-2022 02:30:00;0.13;2.22;0.48;2.35;Data er manuelt kontrolleret
26-01-2022 02:00:00;0.13;1.87;0.37;1.59;Data er manuelt kontrolleret
26-01-2022 01:30:00;0.12;1.86;0.43;2.16;Data er manuelt kontrolleret
26-01-2022 01:00:00;0.13;1.89;0.4;1.51;Data er manuelt kontrolleret
26-01-2022 00:30:00;0.13;1.97;0.35;2.33;Data er manuelt kontrolleret
26-01-2022 00:00:00;0.13;2.03;0.21;1.97;Data er manuelt kontrolleret
25-01-2022 23:30:00;0.14;2.18;0.29;1.95;Data er manuelt kontrolleret
25-01-2022 23:00:00;0.15;3.19;0.24;4.49;Data er manuelt kontrolleret
25-01-2022 22:30:00;0.16;3.75;0.37;4.42;Data er manuelt kontrolleret
25-01-2022 22:00:00;0.16;5.62;0.27;8.36;Data er manuelt kontrolleret
25-01-2022 21:30:00;0.16;6.16;0.16;8.32;Data er manuelt kontrolleret
25-01-2022 21:00:00;0.16;5.76;0.29;8.72;Data er manuelt kontrolleret
25-01-2022 20:30:00;0.17;6.56;0.37;9.62;Data er manuelt kontrolleret
25-01-2022 20:00:00;0.17;8.2;0.51;10.52;Data er manuelt kontrolleret
25-01-2022 19:30:00;0.19;8.8;0.43;12.26;Data er manuelt kontrolleret
25-01-2022 19:00:00;0.19;10.92;0.27;14.15;Data er manuelt kontrolleret
25-01-2022 18:30:00;0.21;9.81;0.35;13.6;Data er manuelt kontrolleret
25-01-2022 18:00:00;0.19;11.84;0.61;17.31;Data er manuelt kontrolleret
25-01-2022 17:30:00;0.17;10.98;0.61;15.03;Data er manuelt kontrolleret
25-01-2022 17:00:00;0.16;9.52;0;13.46;Data er manuelt kontrolleret
25-01-2022 16:30:00;0.17;12.83;0;17.54;Data er manuelt kontrolleret
25-01-2022 16:00:00;0.16;12.53;0.32;17.6;Data er manuelt kontrolleret
25-01-2022 15:30:00;0.2;18.3;0.48;29.61;Data er manuelt kontrolleret
25-01-2022 15:00:00;0.19;19.62;0.56;29.13;Data er manuelt kontrolleret
25-01-2022 14:30:00;0.19;15.47;0.43;23.37;Data er manuelt kontrolleret
25-01-2022 14:00:00;0.17;18.72;0.75;31.65;Data er manuelt kontrolleret
