Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;NO2;O3;PM_2.5_Lvs;comment
10-08-2020 13:00:00;10.07;8.37;82.01;;Data er manuelt kontrolleret
10-08-2020 12:30:00;10.45;8.74;80.9;;Data er manuelt kontrolleret
10-08-2020 12:00:00;13.1;9.8;76.93;;Data er manuelt kontrolleret
10-08-2020 11:30:00;9.11;7.59;72.74;;Data er manuelt kontrolleret
10-08-2020 11:00:00;14.58;10.35;63.77;;Data er manuelt kontrolleret
10-08-2020 10:30:00;15.3;10.31;56.93;;Data er manuelt kontrolleret
10-08-2020 10:00:00;14.69;9.45;52.17;;Data er manuelt kontrolleret
10-08-2020 09:30:00;14.63;9.93;48.04;;Data er manuelt kontrolleret
10-08-2020 09:00:00;15.72;10.96;46.39;;Data er manuelt kontrolleret
10-08-2020 08:30:00;18.26;12.61;42.28;;Data er manuelt kontrolleret
10-08-2020 08:00:00;18.63;13.24;43.55;;Data er manuelt kontrolleret
10-08-2020 07:30:00;28.35;18.42;35.64;;Data er manuelt kontrolleret
10-08-2020 07:00:00;24.61;17.91;33.1;;Data er manuelt kontrolleret
10-08-2020 06:30:00;28.77;21.43;28.63;;Data er manuelt kontrolleret
10-08-2020 06:00:00;27.99;21.58;27.04;;Data er manuelt kontrolleret
10-08-2020 05:30:00;25.5;21.13;22.64;;Data er manuelt kontrolleret
10-08-2020 05:00:00;18.36;16.74;29.03;;Data er manuelt kontrolleret
10-08-2020 04:30:00;13.51;13.38;28.57;;Data er manuelt kontrolleret
10-08-2020 03:30:00;11.79;11.64;31.13;;Data er manuelt kontrolleret
10-08-2020 03:00:00;12.72;12.46;29.84;;Data er manuelt kontrolleret
10-08-2020 02:30:00;14.31;14.18;29.39;;Data er manuelt kontrolleret
10-08-2020 02:00:00;14.71;14.51;29.72;;Data er manuelt kontrolleret
10-08-2020 01:30:00;15.09;15.02;30.56;;Data er manuelt kontrolleret
10-08-2020 01:00:00;16.16;15.8;;;Data er manuelt kontrolleret
10-08-2020 00:30:00;13.53;13.44;35.76;;Data er manuelt kontrolleret
10-08-2020 00:00:00;10.32;10.19;43.1;9.71;Data er manuelt kontrolleret
09-08-2020 23:30:00;9.55;9.67;49.05;;Data er manuelt kontrolleret
09-08-2020 23:00:00;8.58;8.37;57.62;;Data er manuelt kontrolleret
09-08-2020 22:30:00;9.21;9.23;65.1;;Data er manuelt kontrolleret
09-08-2020 22:00:00;8.98;9.02;70.22;;Data er manuelt kontrolleret
09-08-2020 21:30:00;8.23;8.05;75.11;;Data er manuelt kontrolleret
09-08-2020 21:00:00;6.51;6.61;76.77;;Data er manuelt kontrolleret
09-08-2020 20:30:00;8.12;8.01;73.24;;Data er manuelt kontrolleret
09-08-2020 20:00:00;9.23;9.42;67.74;;Data er manuelt kontrolleret
09-08-2020 19:30:00;10.6;9.96;65.52;;Data er manuelt kontrolleret
09-08-2020 19:00:00;9;8.56;66.53;;Data er manuelt kontrolleret
09-08-2020 18:30:00;6.63;6.44;72.51;;Data er manuelt kontrolleret
09-08-2020 18:00:00;8.33;7.78;77.13;;Data er manuelt kontrolleret
09-08-2020 17:30:00;5.86;5.62;83.06;;Data er manuelt kontrolleret
09-08-2020 17:00:00;5.14;4.76;85.09;;Data er manuelt kontrolleret
09-08-2020 16:30:00;5.35;4.93;83.18;;Data er manuelt kontrolleret
09-08-2020 16:00:00;5.42;4.62;78.62;;Data er manuelt kontrolleret
09-08-2020 15:30:00;4.6;3.82;77.05;;Data er manuelt kontrolleret
09-08-2020 15:00:00;3.9;3.82;75.84;;Data er manuelt kontrolleret
09-08-2020 14:30:00;4.01;3.48;75.8;;Data er manuelt kontrolleret
09-08-2020 14:00:00;4.93;4.11;74.77;;Data er manuelt kontrolleret
09-08-2020 13:30:00;4.6;3.92;71.73;;Data er manuelt kontrolleret
09-08-2020 13:00:00;5.65;4.53;68.06;;Data er manuelt kontrolleret
09-08-2020 12:30:00;6.17;4.77;65.9;;Data er manuelt kontrolleret
09-08-2020 12:00:00;9.8;7.14;61.27;;Data er manuelt kontrolleret
09-08-2020 11:30:00;7.72;5.9;59.65;;Data er manuelt kontrolleret
09-08-2020 11:00:00;4.56;3.78;59.07;;Data er manuelt kontrolleret
09-08-2020 10:30:00;5.9;4.54;49.75;;Data er manuelt kontrolleret
09-08-2020 10:00:00;7.56;5.21;47.68;;Data er manuelt kontrolleret
09-08-2020 09:30:00;5.79;4.62;52.15;;Data er manuelt kontrolleret
09-08-2020 09:00:00;8.1;5.98;45.8;;Data er manuelt kontrolleret
09-08-2020 08:30:00;6.46;5.02;48.34;;Data er manuelt kontrolleret
09-08-2020 08:00:00;6.55;4.83;43.81;;Data er manuelt kontrolleret
09-08-2020 07:30:00;6.93;5.33;43.99;;Data er manuelt kontrolleret
09-08-2020 07:00:00;5.54;4.33;43.26;;Data er manuelt kontrolleret
09-08-2020 06:30:00;4.87;4.09;45.52;;Data er manuelt kontrolleret
09-08-2020 05:30:00;10.98;10.08;41;;Data er manuelt kontrolleret
09-08-2020 05:00:00;10.07;9.53;49.17;;Data er manuelt kontrolleret
09-08-2020 04:30:00;5.69;5.86;54.59;;Data er manuelt kontrolleret
09-08-2020 04:00:00;5.81;5.86;61.14;;Data er manuelt kontrolleret
09-08-2020 03:30:00;5.81;5.79;69.31;;Data er manuelt kontrolleret
09-08-2020 03:00:00;5.81;5.61;;;Data er manuelt kontrolleret
09-08-2020 02:30:00;5.79;6.06;84.55;;Data er manuelt kontrolleret
09-08-2020 02:00:00;7.11;7.32;86.85;;Data er manuelt kontrolleret
09-08-2020 01:30:00;8.35;8.16;86.76;;Data er manuelt kontrolleret
09-08-2020 01:00:00;7.66;7.85;91.54;;Data er manuelt kontrolleret
09-08-2020 00:30:00;12.28;12.49;83.76;;Data er manuelt kontrolleret
09-08-2020 00:00:00;16.2;15.86;79.16;8.59;Data er manuelt kontrolleret
08-08-2020 23:30:00;14.16;13.9;87.43;;Data er manuelt kontrolleret
08-08-2020 23:00:00;18.34;18.01;84.24;;Data er manuelt kontrolleret
08-08-2020 22:30:00;14.9;14.88;83.82;;Data er manuelt kontrolleret
08-08-2020 22:00:00;14.96;15.15;75.21;;Data er manuelt kontrolleret
08-08-2020 21:30:00;17.14;17;74.47;;Data er manuelt kontrolleret
08-08-2020 21:00:00;19.01;18.82;75.98;;Data er manuelt kontrolleret
08-08-2020 20:30:00;13.62;13.33;89.43;;Data er manuelt kontrolleret
08-08-2020 20:00:00;11.18;11.17;89.41;;Data er manuelt kontrolleret
08-08-2020 19:30:00;6.34;6.4;101.68;;Data er manuelt kontrolleret
08-08-2020 19:00:00;7.49;6.95;102.38;;Data er manuelt kontrolleret
08-08-2020 18:30:00;6.07;5.88;107.78;;Data er manuelt kontrolleret
08-08-2020 18:00:00;4.66;4.39;109.91;;Data er manuelt kontrolleret
08-08-2020 17:30:00;10.28;9.28;104.78;;Data er manuelt kontrolleret
08-08-2020 17:00:00;11.65;10.48;103.09;;Data er manuelt kontrolleret
08-08-2020 16:30:00;10.64;9.47;104.03;;Data er manuelt kontrolleret
08-08-2020 16:00:00;11.48;9.66;103.41;;Data er manuelt kontrolleret
08-08-2020 15:30:00;7.28;6.45;109.31;;Data er manuelt kontrolleret
08-08-2020 15:00:00;7.16;6.24;107.88;;Data er manuelt kontrolleret
08-08-2020 14:30:00;6.13;5.38;106.23;;Data er manuelt kontrolleret
08-08-2020 14:00:00;8.42;7.46;103.39;;Data er manuelt kontrolleret
08-08-2020 13:30:00;7.6;6.64;104.03;;Data er manuelt kontrolleret
08-08-2020 13:00:00;12.32;10.63;97.79;;Data er manuelt kontrolleret
08-08-2020 12:30:00;10.51;9.12;101.01;;Data er manuelt kontrolleret
08-08-2020 12:00:00;10.83;9.31;100.35;;Data er manuelt kontrolleret
08-08-2020 11:30:00;11.94;10.21;99.04;;Data er manuelt kontrolleret
08-08-2020 11:00:00;15.68;13.19;91.51;;Data er manuelt kontrolleret
08-08-2020 10:30:00;14.46;11.83;88.33;;Data er manuelt kontrolleret
08-08-2020 10:00:00;8.94;7.46;89.58;;Data er manuelt kontrolleret
08-08-2020 09:30:00;9.87;8.49;85.37;;Data er manuelt kontrolleret
08-08-2020 09:00:00;10.5;8.89;83.11;;Data er manuelt kontrolleret
08-08-2020 08:30:00;15.09;12.79;72.72;;Data er manuelt kontrolleret
08-08-2020 08:00:00;11.61;10.02;74.51;;Data er manuelt kontrolleret
08-08-2020 07:30:00;16.87;13.89;66.45;;Data er manuelt kontrolleret
08-08-2020 07:00:00;22.1;18.9;63.25;;Data er manuelt kontrolleret
08-08-2020 06:30:00;21.51;18.79;57.79;;Data er manuelt kontrolleret
08-08-2020 06:00:00;23.82;20.71;52.26;;Data er manuelt kontrolleret
08-08-2020 05:30:00;11.25;10.23;66.49;;Data er manuelt kontrolleret
08-08-2020 04:30:00;14.38;14.05;54.79;;Data er manuelt kontrolleret
08-08-2020 04:00:00;9.91;9.9;68.41;;Data er manuelt kontrolleret
08-08-2020 03:30:00;5.59;5.62;87.08;;Data er manuelt kontrolleret
08-08-2020 03:00:00;4.96;5.01;92.82;;Data er manuelt kontrolleret
08-08-2020 02:30:00;5.5;5.51;93.26;;Data er manuelt kontrolleret
08-08-2020 02:00:00;7.45;7.36;;;Data er manuelt kontrolleret
08-08-2020 01:30:00;7.22;7.08;95.01;;Data er manuelt kontrolleret
08-08-2020 01:00:00;7.73;7.76;98.05;;Data er manuelt kontrolleret
08-08-2020 00:30:00;6.77;7.01;103.11;;Data er manuelt kontrolleret
08-08-2020 00:00:00;7.15;6.97;107.09;10.91;Data er manuelt kontrolleret
07-08-2020 23:30:00;13.99;13.71;94.27;;Data er manuelt kontrolleret
07-08-2020 23:00:00;24.41;24.42;78.44;;Data er manuelt kontrolleret
07-08-2020 22:30:00;18.34;18.31;92.45;;Data er manuelt kontrolleret
07-08-2020 22:00:00;10.72;10.62;105.84;;Data er manuelt kontrolleret
07-08-2020 21:30:00;11.01;11.13;109.05;;Data er manuelt kontrolleret
07-08-2020 21:00:00;10.23;10.58;112.37;;Data er manuelt kontrolleret
07-08-2020 20:30:00;10.38;10.39;114.95;;Data er manuelt kontrolleret
07-08-2020 20:00:00;9.52;9.47;118.89;;Data er manuelt kontrolleret
07-08-2020 19:30:00;8.95;8.98;123.18;;Data er manuelt kontrolleret
07-08-2020 19:00:00;8.43;8.27;129.23;;Data er manuelt kontrolleret
07-08-2020 18:30:00;8.17;7.77;131.64;;Data er manuelt kontrolleret
07-08-2020 18:00:00;7.38;7.24;132.73;;Data er manuelt kontrolleret
07-08-2020 17:30:00;7.38;6.76;131.82;;Data er manuelt kontrolleret
07-08-2020 17:00:00;8.01;7.2;129.49;;Data er manuelt kontrolleret
07-08-2020 16:30:00;8.8;7.94;124.94;;Data er manuelt kontrolleret
07-08-2020 16:00:00;11.98;10.92;123.65;;Data er manuelt kontrolleret
07-08-2020 15:30:00;13.89;12.18;123.69;;Data er manuelt kontrolleret
07-08-2020 15:00:00;14.79;12.77;124.94;;Data er manuelt kontrolleret
07-08-2020 14:30:00;16.03;14.06;126.57;;Data er manuelt kontrolleret
07-08-2020 14:00:00;16.03;13.68;123.65;;Data er manuelt kontrolleret
07-08-2020 13:30:00;12.73;11.2;117.87;;Data er manuelt kontrolleret
07-08-2020 13:00:00;14.1;12.08;111.06;;Data er manuelt kontrolleret
07-08-2020 12:30:00;17.12;14.64;110.46;;Data er manuelt kontrolleret
07-08-2020 12:00:00;28.42;23.71;109.85;;Data er manuelt kontrolleret
07-08-2020 11:30:00;90.07;62.2;59.33;;Data er manuelt kontrolleret
07-08-2020 11:00:00;26.24;22.06;106.07;;Data er manuelt kontrolleret
07-08-2020 10:30:00;22.8;19.08;107.88;;Data er manuelt kontrolleret
07-08-2020 10:00:00;25.1;21.31;92.88;;Data er manuelt kontrolleret
07-08-2020 09:30:00;29.05;23.87;79.91;;Data er manuelt kontrolleret
07-08-2020 09:00:00;34.75;26.78;66.98;;Data er manuelt kontrolleret
07-08-2020 08:30:00;38.82;28.93;58.42;;Data er manuelt kontrolleret
07-08-2020 08:00:00;42.12;29.95;43.66;;Data er manuelt kontrolleret
07-08-2020 07:30:00;49.98;33.39;33.32;;Data er manuelt kontrolleret
07-08-2020 07:00:00;62.7;42.52;26.28;;Data er manuelt kontrolleret
07-08-2020 06:30:00;50.98;35.21;25.97;;Data er manuelt kontrolleret
07-08-2020 06:00:00;88.69;45.95;8.03;;Data er manuelt kontrolleret
07-08-2020 05:30:00;55.56;37.26;10.95;;Data er manuelt kontrolleret
07-08-2020 05:00:00;38.99;31.87;18.3;;Data er manuelt kontrolleret
07-08-2020 04:30:00;16.16;14.31;44.68;;Data er manuelt kontrolleret
07-08-2020 03:30:00;10.4;10.31;54.31;;Data er manuelt kontrolleret
07-08-2020 03:00:00;11.1;10.96;52.5;;Data er manuelt kontrolleret
07-08-2020 02:30:00;13.87;13.21;43.74;;Data er manuelt kontrolleret
07-08-2020 02:00:00;14.62;13.95;41.46;;Data er manuelt kontrolleret
07-08-2020 01:30:00;13.95;13.4;47.48;;Data er manuelt kontrolleret
07-08-2020 00:30:00;12.35;12.25;58.34;;Data er manuelt kontrolleret
07-08-2020 00:00:00;11.22;11.43;58.38;14.5;Data er manuelt kontrolleret
06-08-2020 23:30:00;11.05;11.05;65;;Data er manuelt kontrolleret
06-08-2020 23:00:00;10.63;10.75;71.04;;Data er manuelt kontrolleret
06-08-2020 22:30:00;9.81;9.91;78.37;;Data er manuelt kontrolleret
06-08-2020 22:00:00;8.74;8.7;81.9;;Data er manuelt kontrolleret
06-08-2020 21:30:00;14.46;14.05;69.63;;Data er manuelt kontrolleret
06-08-2020 21:00:00;15.67;15.08;64.54;;Data er manuelt kontrolleret
06-08-2020 20:30:00;12.99;13.15;81.78;;Data er manuelt kontrolleret
06-08-2020 20:00:00;16.33;16.14;104.43;;Data er manuelt kontrolleret
06-08-2020 19:30:00;12.96;12.75;110.74;;Data er manuelt kontrolleret
06-08-2020 19:00:00;11.14;11.07;119.13;;Data er manuelt kontrolleret
06-08-2020 18:30:00;12.48;11.89;120.56;;Data er manuelt kontrolleret
06-08-2020 18:00:00;18.24;16.96;112.29;;Data er manuelt kontrolleret
06-08-2020 17:30:00;15.27;13.98;119.4;;Data er manuelt kontrolleret
06-08-2020 17:00:00;13.24;12.36;125.72;;Data er manuelt kontrolleret
06-08-2020 16:30:00;15.65;14.04;122.28;;Data er manuelt kontrolleret
06-08-2020 16:00:00;25.13;22.95;101.61;;Data er manuelt kontrolleret
06-08-2020 15:30:00;23.07;21.03;96.98;;Data er manuelt kontrolleret
06-08-2020 15:00:00;23.26;19.44;82.82;;Data er manuelt kontrolleret
06-08-2020 14:30:00;19.69;16.65;78.35;;Data er manuelt kontrolleret
06-08-2020 14:00:00;27.96;22.22;60.79;;Data er manuelt kontrolleret
06-08-2020 13:30:00;40.04;33.05;55.62;;Data er manuelt kontrolleret
06-08-2020 13:00:00;18.01;16;89.51;;Data er manuelt kontrolleret
06-08-2020 12:30:00;15.7;14.06;88.89;;Data er manuelt kontrolleret
06-08-2020 12:00:00;14.75;12.91;86.83;;Data er manuelt kontrolleret
06-08-2020 11:30:00;17;15.32;81.01;;Data er manuelt kontrolleret
06-08-2020 11:00:00;15.91;13.77;85.32;;Data er manuelt kontrolleret
06-08-2020 10:30:00;15.55;12.47;84.64;;Data er manuelt kontrolleret
06-08-2020 10:00:00;15.72;12.05;74.93;;Data er manuelt kontrolleret
06-08-2020 09:30:00;13.22;10.26;70.1;;Data er manuelt kontrolleret
06-08-2020 09:00:00;12.94;10.68;70.76;;Data er manuelt kontrolleret
06-08-2020 08:30:00;13.36;10.81;67.34;;Data er manuelt kontrolleret
06-08-2020 08:00:00;12.78;10.18;66.43;;Data er manuelt kontrolleret
06-08-2020 07:30:00;14.88;12.61;63.49;;Data er manuelt kontrolleret
06-08-2020 07:00:00;15.67;12.31;60.81;;Data er manuelt kontrolleret
06-08-2020 06:30:00;27.96;21.62;47.08;;Data er manuelt kontrolleret
06-08-2020 05:30:00;40.44;30.66;25.75;;Data er manuelt kontrolleret
06-08-2020 05:00:00;24.45;21.88;33.87;;Data er manuelt kontrolleret
06-08-2020 04:30:00;8.47;8.32;48.77;;Data er manuelt kontrolleret
06-08-2020 04:00:00;5.38;5.42;54.25;;Data er manuelt kontrolleret
06-08-2020 03:30:00;3.93;3.93;58.84;;Data er manuelt kontrolleret
06-08-2020 03:00:00;3.97;4.08;;;Data er manuelt kontrolleret
06-08-2020 02:30:00;4.75;4.5;55.96;;Data er manuelt kontrolleret
06-08-2020 02:00:00;3.72;3.68;54.95;;Data er manuelt kontrolleret
06-08-2020 01:30:00;3.09;3.26;54.59;;Data er manuelt kontrolleret
06-08-2020 01:00:00;3.34;3.14;56.68;;Data er manuelt kontrolleret
06-08-2020 00:30:00;2.63;2.68;58.72;;Data er manuelt kontrolleret
06-08-2020 00:00:00;3.01;3.07;57.31;8.83;Data er manuelt kontrolleret
05-08-2020 23:30:00;2.9;3.2;52.39;;Data er manuelt kontrolleret
05-08-2020 23:00:00;3.37;3.49;50.46;;Data er manuelt kontrolleret
05-08-2020 22:30:00;4.48;4.52;49.15;;Data er manuelt kontrolleret
05-08-2020 22:00:00;3.85;3.47;55.37;;Data er manuelt kontrolleret
05-08-2020 21:30:00;3.91;3.5;59.36;;Data er manuelt kontrolleret
05-08-2020 21:00:00;3.58;3.26;60.53;;Data er manuelt kontrolleret
05-08-2020 20:30:00;4.12;4.06;59.1;;Data er manuelt kontrolleret
05-08-2020 20:00:00;4.52;4.25;59.52;;Data er manuelt kontrolleret
05-08-2020 19:30:00;5.99;5.11;59.8;;Data er manuelt kontrolleret
05-08-2020 19:00:00;4.63;4.52;59.14;;Data er manuelt kontrolleret
05-08-2020 18:30:00;4.46;3.64;60.23;;Data er manuelt kontrolleret
05-08-2020 18:00:00;4.44;3.58;59.78;;Data er manuelt kontrolleret
05-08-2020 17:30:00;5.97;5.16;55.62;;Data er manuelt kontrolleret
05-08-2020 17:00:00;5.72;5.01;55.56;;Data er manuelt kontrolleret
05-08-2020 16:30:00;7.61;6.17;55.41;;Data er manuelt kontrolleret
05-08-2020 16:00:00;8.78;6.95;53.48;;Data er manuelt kontrolleret
05-08-2020 15:30:00;11.41;9.03;50.7;;Data er manuelt kontrolleret
05-08-2020 15:00:00;14.27;11.3;50.86;;Data er manuelt kontrolleret
05-08-2020 14:30:00;14.88;11.44;53.5;;Data er manuelt kontrolleret
05-08-2020 14:00:00;16.72;12.71;54.41;;Data er manuelt kontrolleret
05-08-2020 13:30:00;16.85;12.48;54.93;;Data er manuelt kontrolleret
05-08-2020 13:00:00;16.68;12.71;53.76;;Data er manuelt kontrolleret
05-08-2020 12:30:00;16.79;12.33;51.39;;Data er manuelt kontrolleret
05-08-2020 12:00:00;18.01;13.02;48.97;;Data er manuelt kontrolleret
05-08-2020 11:30:00;17.94;13.72;48.63;;Data er manuelt kontrolleret
05-08-2020 11:00:00;15.9;12.56;51.35;;Data er manuelt kontrolleret
05-08-2020 10:30:00;14.08;10.94;52.58;;Data er manuelt kontrolleret
05-08-2020 10:00:00;14.92;11.41;47.4;;Data er manuelt kontrolleret
05-08-2020 09:30:00;12.63;9.45;49.49;;Data er manuelt kontrolleret
05-08-2020 09:00:00;12.77;10.25;48.93;;Data er manuelt kontrolleret
05-08-2020 08:30:00;12.42;9.89;50.16;;Data er manuelt kontrolleret
05-08-2020 08:00:00;9.81;7.7;51.41;;Data er manuelt kontrolleret
05-08-2020 07:30:00;11.49;9.41;48.67;;Data er manuelt kontrolleret
05-08-2020 07:00:00;9.81;8.31;50.78;;Data er manuelt kontrolleret
05-08-2020 06:30:00;10.38;8.78;50.02;;Data er manuelt kontrolleret
05-08-2020 06:00:00;11.26;8.84;49.55;;Data er manuelt kontrolleret
05-08-2020 05:30:00;8.11;6.88;49.57;;Data er manuelt kontrolleret
05-08-2020 04:30:00;2.73;2.58;53.52;;Data er manuelt kontrolleret
05-08-2020 04:00:00;2.82;2.66;54.06;;Data er manuelt kontrolleret
05-08-2020 03:30:00;2;1.99;57.18;;Data er manuelt kontrolleret
05-08-2020 03:00:00;1.77;2.01;55.47;;Data er manuelt kontrolleret
05-08-2020 02:30:00;2.23;2.26;54.35;;Data er manuelt kontrolleret
05-08-2020 02:00:00;1.68;1.9;;;Data er manuelt kontrolleret
05-08-2020 01:30:00;2.08;2.32;53.5;;Data er manuelt kontrolleret
05-08-2020 01:00:00;1.94;2.05;53.4;;Data er manuelt kontrolleret
05-08-2020 00:30:00;2.52;2.56;52.45;;Data er manuelt kontrolleret
05-08-2020 00:00:00;3.2;3.35;50.08;5.87;Data er manuelt kontrolleret
04-08-2020 23:30:00;5.42;5.41;45.83;;Data er manuelt kontrolleret
04-08-2020 23:00:00;6.7;6.69;44.98;;Data er manuelt kontrolleret
04-08-2020 22:30:00;5.61;5.63;48.77;;Data er manuelt kontrolleret
04-08-2020 22:00:00;7.61;7.45;50.24;;Data er manuelt kontrolleret
04-08-2020 21:30:00;8.55;8.36;51.91;;Data er manuelt kontrolleret
04-08-2020 21:00:00;8.66;8.15;55.57;;Data er manuelt kontrolleret
04-08-2020 20:30:00;7.61;7.35;59.8;;Data er manuelt kontrolleret
04-08-2020 20:00:00;4.44;4.18;65.36;;Data er manuelt kontrolleret
04-08-2020 19:30:00;4.08;3.55;64.23;;Data er manuelt kontrolleret
04-08-2020 19:00:00;3.64;3.06;64.92;;Data er manuelt kontrolleret
04-08-2020 18:30:00;2.78;2.45;66.99;;Data er manuelt kontrolleret
04-08-2020 18:00:00;2.69;2.26;67.13;;Data er manuelt kontrolleret
04-08-2020 17:30:00;3.2;2.64;68.22;;Data er manuelt kontrolleret
04-08-2020 17:00:00;2.82;1.93;69.37;;Data er manuelt kontrolleret
04-08-2020 16:30:00;3.26;2.54;69.21;;Data er manuelt kontrolleret
04-08-2020 16:00:00;3.87;2.92;65.14;;Data er manuelt kontrolleret
04-08-2020 15:30:00;3.83;2.82;66.05;;Data er manuelt kontrolleret
04-08-2020 15:00:00;4.21;3.13;65.1;;Data er manuelt kontrolleret
04-08-2020 14:30:00;6.47;4.56;62.82;;Data er manuelt kontrolleret
04-08-2020 14:00:00;4.1;3.03;64.68;;Data er manuelt kontrolleret
04-08-2020 13:30:00;4.92;3.17;63.47;;Data er manuelt kontrolleret
04-08-2020 13:00:00;5.21;3.53;66.19;;Data er manuelt kontrolleret
04-08-2020 12:30:00;5.8;3.85;63.37;;Data er manuelt kontrolleret
04-08-2020 12:00:00;4.67;3.34;63.09;;Data er manuelt kontrolleret
04-08-2020 11:30:00;3.49;2.35;65.06;;Data er manuelt kontrolleret
04-08-2020 11:00:00;3.45;2.48;64.45;;Data er manuelt kontrolleret
04-08-2020 10:30:00;6.73;4.92;61.21;;Data er manuelt kontrolleret
04-08-2020 10:00:00;5.99;4.56;59.48;;Data er manuelt kontrolleret
04-08-2020 09:30:00;4.62;3.11;58.37;;Data er manuelt kontrolleret
04-08-2020 09:00:00;5.15;3.45;57.53;;Data er manuelt kontrolleret
04-08-2020 08:30:00;4.16;2.88;56.42;;Data er manuelt kontrolleret
04-08-2020 08:00:00;3.57;2.77;55.25;;Data er manuelt kontrolleret
04-08-2020 07:30:00;5.07;3.49;56.06;;Data er manuelt kontrolleret
04-08-2020 07:00:00;7.12;4.9;50.24;;Data er manuelt kontrolleret
04-08-2020 06:30:00;12;8.03;40.85;;Data er manuelt kontrolleret
04-08-2020 06:00:00;12.77;9.06;38.21;;Data er manuelt kontrolleret
04-08-2020 05:30:00;12;9;37.69;;Data er manuelt kontrolleret
04-08-2020 05:00:00;11.16;9.25;38.36;;Data er manuelt kontrolleret
04-08-2020 04:30:00;3.99;3.66;46.17;;Data er manuelt kontrolleret
04-08-2020 03:30:00;2.99;3.13;47.15;;Data er manuelt kontrolleret
04-08-2020 03:00:00;2.17;2.31;47.4;;Data er manuelt kontrolleret
04-08-2020 02:30:00;1.87;1.56;46.95;;Data er manuelt kontrolleret
04-08-2020 02:00:00;1.79;1.7;47.13;;Data er manuelt kontrolleret
04-08-2020 01:30:00;1.03;1.32;48.1;;Data er manuelt kontrolleret
04-08-2020 01:00:00;1.26;1.07;;;Data er manuelt kontrolleret
04-08-2020 00:30:00;0.95;1.03;50.8;;Data er manuelt kontrolleret
04-08-2020 00:00:00;0.89;0.95;51.68;4.65;Data er manuelt kontrolleret
03-08-2020 23:30:00;1.24;1.24;51.3;;Data er manuelt kontrolleret
03-08-2020 23:00:00;1.1;1.3;52.21;;Data er manuelt kontrolleret
03-08-2020 22:30:00;3.36;3.3;51.97;;Data er manuelt kontrolleret
03-08-2020 22:00:00;3.24;2.99;53.26;;Data er manuelt kontrolleret
03-08-2020 21:30:00;2.59;2.25;54.95;;Data er manuelt kontrolleret
03-08-2020 21:00:00;2.1;1.94;56.5;;Data er manuelt kontrolleret
03-08-2020 20:30:00;2.74;2.42;58.57;;Data er manuelt kontrolleret
