Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;CO;SO2;PM_2.5_Lvs;NO2;comment
30-09-2020 18:30:00;37,07;0,38;0,41;;19,04;Data er manuelt kontrolleret
30-09-2020 18:00:00;33,63;0,35;0,3;;19,17;Data er manuelt kontrolleret
30-09-2020 17:30:00;39,87;0,38;0,33;;22,29;Data er manuelt kontrolleret
30-09-2020 17:00:00;43,09;0,43;0,52;;23,54;Data er manuelt kontrolleret
30-09-2020 16:30:00;53,35;0,4;0,6;;23,54;Data er manuelt kontrolleret
30-09-2020 16:00:00;63,87;0,41;0,89;;25,36;Data er manuelt kontrolleret
30-09-2020 15:30:00;71;0,46;0,81;;29,87;Data er manuelt kontrolleret
30-09-2020 15:00:00;81,77;0,47;1,34;;35,85;Data er manuelt kontrolleret
30-09-2020 14:30:00;69,17;0,43;0,89;;27,66;Data er manuelt kontrolleret
30-09-2020 14:00:00;82,76;0,45;1,48;;28,88;Data er manuelt kontrolleret
30-09-2020 13:30:00;68,39;0,41;0,81;;29,97;Data er manuelt kontrolleret
30-09-2020 13:00:00;134,47;0,41;2,41;;62,14;Data er manuelt kontrolleret
30-09-2020 12:30:00;81,73;0,42;1,26;;27,49;Data er manuelt kontrolleret
30-09-2020 12:00:00;83,05;0,39;1,32;;32,98;Data er manuelt kontrolleret
30-09-2020 11:30:00;97,1;0,43;1,26;;37;Data er manuelt kontrolleret
30-09-2020 11:00:00;87,9;0,45;1,16;;36,88;Data er manuelt kontrolleret
30-09-2020 10:30:00;89,67;0,42;1,27;;36;Data er manuelt kontrolleret
30-09-2020 10:00:00;92,68;0,39;1,29;;39,68;Data er manuelt kontrolleret
30-09-2020 09:30:00;79,25;0,38;1;;32,33;Data er manuelt kontrolleret
30-09-2020 09:00:00;86,38;0,41;1,21;;31,05;Data er manuelt kontrolleret
30-09-2020 08:30:00;97,74;0,38;1,48;;36,26;Data er manuelt kontrolleret
30-09-2020 08:00:00;80,55;0,35;0,97;;38,83;Data er manuelt kontrolleret
30-09-2020 07:30:00;127,78;0,52;1,88;;47,39;Data er manuelt kontrolleret
30-09-2020 07:00:00;123,93;0,41;1,8;;51,99;Data er manuelt kontrolleret
30-09-2020 06:30:00;174,08;0,49;2,67;;54,86;Data er manuelt kontrolleret
30-09-2020 06:00:00;98,83;0,4;1,32;;43,87;Data er manuelt kontrolleret
30-09-2020 05:30:00;80,08;0,39;0,97;;38,64;Data er manuelt kontrolleret
30-09-2020 05:00:00;82,01;0,33;1,19;;32,31;Data er manuelt kontrolleret
30-09-2020 04:30:00;44,17;0,31;0,6;;23,63;Data er manuelt kontrolleret
30-09-2020 03:30:00;20,1;0,24;0,12;;14,03;Data er manuelt kontrolleret
30-09-2020 03:00:00;13,78;0,24;0,12;;8,78;Data er manuelt kontrolleret
30-09-2020 02:30:00;12,16;0,22;0,26;;8,06;Data er manuelt kontrolleret
30-09-2020 02:00:00;8,64;0,22;0,05;;6,51;Data er manuelt kontrolleret
30-09-2020 01:30:00;8,17;0,25;-0,01;;6,28;Data er manuelt kontrolleret
30-09-2020 01:00:00;9,33;0,24;0,18;;7,38;Data er manuelt kontrolleret
30-09-2020 00:30:00;13,32;0,26;0,36;;9,88;Data er manuelt kontrolleret
30-09-2020 00:00:00;19,81;0,25;0,36;16,12;12,71;Data er manuelt kontrolleret
29-09-2020 23:30:00;28,43;0,34;0,55;;18,3;Data er manuelt kontrolleret
29-09-2020 23:00:00;13,58;0,26;0,31;;9,53;Data er manuelt kontrolleret
29-09-2020 22:30:00;22,42;0,29;0,34;;12,69;Data er manuelt kontrolleret
29-09-2020 22:00:00;58,13;0,28;1,06;;18,93;Data er manuelt kontrolleret
29-09-2020 21:30:00;50,41;0,28;0,74;;19,32;Data er manuelt kontrolleret
29-09-2020 21:00:00;74,54;0,38;1,11;;31,15;Data er manuelt kontrolleret
29-09-2020 20:30:00;47,92;0,34;0,71;;25,91;Data er manuelt kontrolleret
29-09-2020 20:00:00;68,88;0,4;0,9;;38,4;Data er manuelt kontrolleret
29-09-2020 19:30:00;38,55;0,35;0,74;;22,23;Data er manuelt kontrolleret
29-09-2020 19:00:00;47,55;0,39;0,98;;23,71;Data er manuelt kontrolleret
29-09-2020 18:30:00;43,25;0,35;0,74;;23,87;Data er manuelt kontrolleret
29-09-2020 18:00:00;87,58;0,38;1,27;;55,89;Data er manuelt kontrolleret
29-09-2020 17:30:00;93,6;0,34;1,38;;57,61;Data er manuelt kontrolleret
29-09-2020 17:00:00;58,24;0,47;0,87;;22,99;Data er manuelt kontrolleret
29-09-2020 16:30:00;47,53;0,35;0,85;;22,41;Data er manuelt kontrolleret
29-09-2020 16:00:00;60,9;0,36;1,19;;32,71;Data er manuelt kontrolleret
29-09-2020 15:30:00;61,37;0,44;1,08;;30,95;Data er manuelt kontrolleret
29-09-2020 15:00:00;73,94;0,51;1,38;;30,05;Data er manuelt kontrolleret
29-09-2020 14:30:00;116,75;0,42;1,99;;47,09;Data er manuelt kontrolleret
29-09-2020 14:00:00;85,34;0,41;1,59;;36,96;Data er manuelt kontrolleret
29-09-2020 13:30:00;69,86;0,42;1,46;;28,12;Data er manuelt kontrolleret
29-09-2020 13:00:00;88,07;0,47;1,99;;35,43;Data er manuelt kontrolleret
29-09-2020 12:30:00;75,31;0,34;1,67;;30,84;Data er manuelt kontrolleret
29-09-2020 12:00:00;73,15;0,35;1,57;;38,36;Data er manuelt kontrolleret
29-09-2020 11:30:00;59,74;0,32;1,14;;25,35;Data er manuelt kontrolleret
29-09-2020 11:00:00;56,36;0,3;1,06;;23,98;Data er manuelt kontrolleret
29-09-2020 10:30:00;71,19;0,33;1,3;;29,84;Data er manuelt kontrolleret
29-09-2020 10:00:00;87,98;0,34;1,83;;31,52;Data er manuelt kontrolleret
29-09-2020 09:30:00;61,84;0,32;1,03;;28,05;Data er manuelt kontrolleret
29-09-2020 09:00:00;87,35;0,35;1,27;;46,22;Data er manuelt kontrolleret
29-09-2020 08:30:00;64,06;0,34;0,82;;27,93;Data er manuelt kontrolleret
29-09-2020 08:00:00;73,8;0,3;1,06;;32,12;Data er manuelt kontrolleret
29-09-2020 07:30:00;95,04;0,4;1,41;;34,49;Data er manuelt kontrolleret
29-09-2020 07:00:00;107,01;0,37;1,54;;40,36;Data er manuelt kontrolleret
29-09-2020 06:30:00;160,38;0,51;2,74;;37,2;Data er manuelt kontrolleret
29-09-2020 05:30:00;92,89;0,37;1,22;;37,64;Data er manuelt kontrolleret
29-09-2020 05:00:00;65,2;0,32;0,8;;28,63;Data er manuelt kontrolleret
29-09-2020 04:30:00;50,49;0,33;0,48;;26,05;Data er manuelt kontrolleret
29-09-2020 04:00:00;26,34;0,23;0,21;;15,51;Data er manuelt kontrolleret
29-09-2020 03:30:00;10,67;0,22;0,03;;7,37;Data er manuelt kontrolleret
29-09-2020 03:00:00;13,98;0,22;-0,05;;10,32;Data er manuelt kontrolleret
29-09-2020 02:30:00;10,3;0,21;-0,11;;7,7;Data er manuelt kontrolleret
29-09-2020 02:00:00;17,29;0,21;0,13;;8,22;Data er manuelt kontrolleret
29-09-2020 01:30:00;9,31;0,2;-0,02;;5,22;Data er manuelt kontrolleret
29-09-2020 01:00:00;6,45;0,2;-0,1;;5,44;Data er manuelt kontrolleret
29-09-2020 00:30:00;7,74;0,22;-0,1;;5,57;Data er manuelt kontrolleret
29-09-2020 00:00:00;9,6;0,22;-0,02;12,81;7,16;Data er manuelt kontrolleret
28-09-2020 23:30:00;17,93;0,27;0,22;;8,12;Data er manuelt kontrolleret
28-09-2020 23:00:00;13,57;0,25;0;;7,65;Data er manuelt kontrolleret
28-09-2020 22:30:00;15,33;0,29;0;;8,91;Data er manuelt kontrolleret
28-09-2020 22:00:00;17,3;0,29;0;;10,48;Data er manuelt kontrolleret
28-09-2020 21:30:00;21,6;0,3;0,11;;11,93;Data er manuelt kontrolleret
28-09-2020 21:00:00;21,86;0,32;0,16;;11,52;Data er manuelt kontrolleret
28-09-2020 20:30:00;26,01;0,33;0,16;;13,73;Data er manuelt kontrolleret
28-09-2020 20:00:00;39,63;0,39;0,51;;20,73;Data er manuelt kontrolleret
28-09-2020 19:30:00;45,85;0,37;0,67;;20,84;Data er manuelt kontrolleret
28-09-2020 19:00:00;59,08;0,37;0,78;;26,04;Data er manuelt kontrolleret
28-09-2020 18:30:00;47,33;0,44;0,72;;21,29;Data er manuelt kontrolleret
28-09-2020 18:00:00;47,24;0,36;0,88;;21,18;Data er manuelt kontrolleret
28-09-2020 17:30:00;47,87;0,36;0,94;;22,83;Data er manuelt kontrolleret
28-09-2020 17:00:00;83,49;0,36;1,71;;29,78;Data er manuelt kontrolleret
28-09-2020 16:30:00;76,55;0,42;1,84;;31,77;Data er manuelt kontrolleret
28-09-2020 16:00:00;78,64;0,39;3,75;;32,88;Data er manuelt kontrolleret
28-09-2020 15:30:00;99,69;0,39;4,26;;43,6;Data er manuelt kontrolleret
28-09-2020 15:00:00;140,26;0,47;2,56;;39,47;Data er manuelt kontrolleret
28-09-2020 14:30:00;122,34;0,51;2,32;;49,7;Data er manuelt kontrolleret
28-09-2020 14:00:00;172,35;0,53;2,96;;48,97;Data er manuelt kontrolleret
28-09-2020 13:30:00;129,61;0,48;2,48;;34,37;Data er manuelt kontrolleret
28-09-2020 13:00:00;100,82;0,38;1,92;;34,15;Data er manuelt kontrolleret
28-09-2020 12:30:00;105,06;0,36;2,05;;36,33;Data er manuelt kontrolleret
28-09-2020 12:00:00;99,93;0,37;1,71;;40,84;Data er manuelt kontrolleret
28-09-2020 11:30:00;96,41;0,37;2,08;;30,71;Data er manuelt kontrolleret
28-09-2020 11:00:00;101,01;0,38;2,13;;10,31;Data er manuelt kontrolleret
28-09-2020 10:30:00;61,64;0,33;1,26;;24,18;Data er manuelt kontrolleret
28-09-2020 10:00:00;91,29;0,28;2,11;;37,83;Data er manuelt kontrolleret
28-09-2020 09:30:00;55,64;0,28;1,34;;20,9;Data er manuelt kontrolleret
28-09-2020 09:00:00;70,95;0,33;1,58;;30,48;Data er manuelt kontrolleret
28-09-2020 08:30:00;99,66;0,3;3,3;;42,67;Data er manuelt kontrolleret
28-09-2020 08:00:00;124,1;0,31;5,4;;45,6;Data er manuelt kontrolleret
28-09-2020 07:30:00;118,67;0,31;2,67;;47,66;Data er manuelt kontrolleret
28-09-2020 07:00:00;89,75;0,35;2,16;;31,83;Data er manuelt kontrolleret
28-09-2020 06:30:00;222,66;0,5;5,06;;36,46;Data er manuelt kontrolleret
28-09-2020 06:00:00;94,86;0,42;2,59;;35,45;Data er manuelt kontrolleret
28-09-2020 05:30:00;106,49;0,42;2,56;;43,15;Data er manuelt kontrolleret
28-09-2020 04:30:00;44,22;0,31;1,13;;15,69;Data er manuelt kontrolleret
28-09-2020 04:00:00;18,32;0,26;1,07;;12,18;Data er manuelt kontrolleret
28-09-2020 03:30:00;18,3;0,27;0,68;;12,89;Data er manuelt kontrolleret
28-09-2020 03:00:00;15,6;0,24;0,38;;10,89;Data er manuelt kontrolleret
28-09-2020 02:30:00;10,21;0,26;0,28;;7,13;Data er manuelt kontrolleret
28-09-2020 02:00:00;11,44;0,26;0,36;;9,3;Data er manuelt kontrolleret
28-09-2020 01:30:00;12,56;0,26;0,33;;8,91;Data er manuelt kontrolleret
28-09-2020 01:00:00;14,2;0,26;0,25;;12,11;Data er manuelt kontrolleret
28-09-2020 00:30:00;13,39;0,26;0,22;;11,5;Data er manuelt kontrolleret
28-09-2020 00:00:00;13,2;0,26;0,28;16,69;10,32;Data er manuelt kontrolleret
27-09-2020 23:30:00;19,69;0,26;0,3;;12,05;Data er manuelt kontrolleret
27-09-2020 23:00:00;14,7;0,27;0,25;;10,26;Data er manuelt kontrolleret
27-09-2020 22:30:00;26,26;0,28;0,44;;15,99;Data er manuelt kontrolleret
27-09-2020 22:00:00;27,67;0,28;0,47;;16,33;Data er manuelt kontrolleret
27-09-2020 21:30:00;12,01;0,26;0,28;;7,54;Data er manuelt kontrolleret
27-09-2020 21:00:00;29,17;0,28;0,49;;17,05;Data er manuelt kontrolleret
27-09-2020 20:30:00;23,57;0,28;0,39;;15,21;Data er manuelt kontrolleret
27-09-2020 20:00:00;29,17;0,31;0,49;;14,8;Data er manuelt kontrolleret
27-09-2020 19:30:00;33,72;0,33;0,44;;18,47;Data er manuelt kontrolleret
27-09-2020 19:00:00;34,87;0,33;0,54;;16,07;Data er manuelt kontrolleret
27-09-2020 18:30:00;28,9;0,3;0,39;;15,49;Data er manuelt kontrolleret
27-09-2020 18:00:00;46,56;0,33;0,84;;24,09;Data er manuelt kontrolleret
27-09-2020 17:30:00;111;0,36;2,27;;27,11;Data er manuelt kontrolleret
27-09-2020 17:00:00;44,06;0,47;0,76;;18,53;Data er manuelt kontrolleret
27-09-2020 16:30:00;54,4;0,37;0,94;;19,15;Data er manuelt kontrolleret
27-09-2020 16:00:00;46,96;0,38;0,89;;16,15;Data er manuelt kontrolleret
27-09-2020 15:30:00;40,55;0,4;0,57;;17,17;Data er manuelt kontrolleret
27-09-2020 15:00:00;56,56;0,47;0,92;;25,84;Data er manuelt kontrolleret
27-09-2020 14:30:00;38,31;0,35;0,73;;17,01;Data er manuelt kontrolleret
27-09-2020 14:00:00;78,19;0,37;1,53;;36,8;Data er manuelt kontrolleret
27-09-2020 13:30:00;35,8;0,35;0,63;;15,59;Data er manuelt kontrolleret
27-09-2020 13:00:00;55,89;0,34;0,84;;32,35;Data er manuelt kontrolleret
27-09-2020 12:30:00;44,33;0,35;0,57;;17,89;Data er manuelt kontrolleret
27-09-2020 12:00:00;37,42;0,35;0,52;;16,76;Data er manuelt kontrolleret
27-09-2020 11:30:00;36,3;0,34;0,55;;17,29;Data er manuelt kontrolleret
27-09-2020 11:00:00;48,45;0,35;0,71;;20,03;Data er manuelt kontrolleret
27-09-2020 10:30:00;30,99;0,37;0,57;;13,61;Data er manuelt kontrolleret
27-09-2020 10:00:00;31,67;0,36;0,55;;15,49;Data er manuelt kontrolleret
27-09-2020 09:30:00;37,64;0,36;0,66;;15,81;Data er manuelt kontrolleret
27-09-2020 09:00:00;25,75;0,29;0,47;;8,01;Data er manuelt kontrolleret
27-09-2020 08:30:00;25,56;0,29;0,44;;9,78;Data er manuelt kontrolleret
27-09-2020 08:00:00;36,1;0,3;0,79;;14,98;Data er manuelt kontrolleret
27-09-2020 07:30:00;21,49;0,29;0,42;;11,34;Data er manuelt kontrolleret
27-09-2020 07:00:00;19,23;0,27;0,39;;11,81;Data er manuelt kontrolleret
27-09-2020 06:30:00;10,75;0,3;0,31;;4,78;Data er manuelt kontrolleret
27-09-2020 06:00:00;10,71;0,28;0,28;;5,18;Data er manuelt kontrolleret
27-09-2020 05:30:00;8,2;0,27;0,28;;4,68;Data er manuelt kontrolleret
27-09-2020 05:00:00;11,91;0,28;0,31;;6,75;Data er manuelt kontrolleret
27-09-2020 04:30:00;5,47;0,26;0,34;;3,55;Data er manuelt kontrolleret
27-09-2020 03:30:00;4,12;0,24;0,87;;2,67;Data er manuelt kontrolleret
27-09-2020 02:30:00;7,58;0,24;0,15;;3,23;Data er manuelt kontrolleret
27-09-2020 02:00:00;5,9;0,23;0,13;;3,08;Data er manuelt kontrolleret
27-09-2020 01:30:00;12,64;0,24;0,18;;6,08;Data er manuelt kontrolleret
27-09-2020 01:00:00;23,04;0,28;0,47;;11,42;Data er manuelt kontrolleret
27-09-2020 00:30:00;12,32;0,26;0,23;;5,47;Data er manuelt kontrolleret
27-09-2020 00:00:00;14,07;0,31;0,26;14,01;6,49;Data er manuelt kontrolleret
26-09-2020 23:30:00;46,97;0,26;0,82;;18,3;Data er manuelt kontrolleret
26-09-2020 23:00:00;19,34;0,29;0,18;;8,57;Data er manuelt kontrolleret
26-09-2020 22:30:00;26,17;0,28;0,31;;11,81;Data er manuelt kontrolleret
26-09-2020 22:00:00;31,5;0,24;0,5;;13,57;Data er manuelt kontrolleret
26-09-2020 21:30:00;28,63;0,28;0,37;;12,7;Data er manuelt kontrolleret
26-09-2020 21:00:00;44,02;0,29;0,69;;12,72;Data er manuelt kontrolleret
26-09-2020 20:30:00;27,21;0,29;0,37;;13,26;Data er manuelt kontrolleret
26-09-2020 20:00:00;51,92;0,33;0,87;;24,05;Data er manuelt kontrolleret
26-09-2020 19:30:00;35,58;0,3;0,45;;15,08;Data er manuelt kontrolleret
26-09-2020 19:00:00;44,58;0,36;0,72;;18,1;Data er manuelt kontrolleret
26-09-2020 18:30:00;44,09;0,33;0,74;;20,07;Data er manuelt kontrolleret
26-09-2020 18:00:00;47,65;0,38;0,77;;18,77;Data er manuelt kontrolleret
26-09-2020 17:30:00;55,93;0,51;0,87;;29,78;Data er manuelt kontrolleret
26-09-2020 17:00:00;94,08;0,33;1,25;;54,15;Data er manuelt kontrolleret
26-09-2020 16:30:00;63,22;0,42;0,85;;32,71;Data er manuelt kontrolleret
26-09-2020 16:00:00;92,8;0,44;1,59;;25,64;Data er manuelt kontrolleret
26-09-2020 15:30:00;60,49;0,3;0,77;;31,65;Data er manuelt kontrolleret
26-09-2020 15:00:00;48,17;0,33;0,95;;12,57;Data er manuelt kontrolleret
26-09-2020 14:30:00;39,33;0,33;1,17;;20,43;Data er manuelt kontrolleret
26-09-2020 14:00:00;42,28;0,27;0,98;;17,12;Data er manuelt kontrolleret
26-09-2020 13:30:00;74,95;0,4;1,06;;31,29;Data er manuelt kontrolleret
26-09-2020 13:00:00;73,69;0,38;1,2;;32,93;Data er manuelt kontrolleret
26-09-2020 12:30:00;59,29;0,37;0,98;;23,16;Data er manuelt kontrolleret
26-09-2020 12:00:00;82,13;0,36;1,09;;32,12;Data er manuelt kontrolleret
26-09-2020 11:30:00;72,43;0,36;0,93;;31,67;Data er manuelt kontrolleret
26-09-2020 11:00:00;70,23;0,29;0,98;;31,01;Data er manuelt kontrolleret
26-09-2020 10:30:00;40,49;0,27;0,58;;20,72;Data er manuelt kontrolleret
26-09-2020 10:00:00;43,53;0,23;0,72;;17,65;Data er manuelt kontrolleret
26-09-2020 09:30:00;43,32;0,24;0,64;;19,21;Data er manuelt kontrolleret
26-09-2020 09:00:00;23,36;0,24;0,32;;11,38;Data er manuelt kontrolleret
26-09-2020 08:30:00;17,31;0,23;0,21;;9,79;Data er manuelt kontrolleret
26-09-2020 08:00:00;17,12;0,21;0,27;;6,58;Data er manuelt kontrolleret
26-09-2020 07:30:00;7,91;0,18;0,24;;5,06;Data er manuelt kontrolleret
26-09-2020 07:00:00;8,61;0,18;0,27;;4,56;Data er manuelt kontrolleret
26-09-2020 06:30:00;4,05;0,18;0,16;;2,55;Data er manuelt kontrolleret
26-09-2020 05:30:00;5,18;0,2;0,14;;3,01;Data er manuelt kontrolleret
26-09-2020 05:00:00;6,77;0,18;0,35;;3,38;Data er manuelt kontrolleret
26-09-2020 04:30:00;2,78;0,17;0,3;;2,21;Data er manuelt kontrolleret
26-09-2020 04:00:00;2,05;0,18;0,03;;1,74;Data er manuelt kontrolleret
26-09-2020 03:30:00;2,45;0,18;0,19;;1,6;Data er manuelt kontrolleret
26-09-2020 03:00:00;7,77;0,2;0,37;;4,11;Data er manuelt kontrolleret
26-09-2020 02:30:00;6,44;0,22;0,35;;3,89;Data er manuelt kontrolleret
26-09-2020 02:00:00;6,68;0,21;0,3;;5,07;Data er manuelt kontrolleret
26-09-2020 01:30:00;7,99;0,21;0,3;;5,12;Data er manuelt kontrolleret
26-09-2020 01:00:00;10,39;0,23;0,24;;6,21;Data er manuelt kontrolleret
26-09-2020 00:30:00;6,68;0,22;0,24;;4,86;Data er manuelt kontrolleret
26-09-2020 00:00:00;8,69;0,22;0,3;5,61;5,66;Data er manuelt kontrolleret
25-09-2020 23:30:00;17,43;0,24;0,4;;10,45;Data er manuelt kontrolleret
25-09-2020 23:00:00;27,31;0,38;0,67;;11,99;Data er manuelt kontrolleret
25-09-2020 22:30:00;23,59;0,29;0,35;;15,36;Data er manuelt kontrolleret
25-09-2020 22:00:00;39,92;0,34;0,7;;20,78;Data er manuelt kontrolleret
25-09-2020 21:30:00;51,74;0,36;0,72;;28,94;Data er manuelt kontrolleret
25-09-2020 21:00:00;76,07;0,32;1,39;;31,86;Data er manuelt kontrolleret
25-09-2020 20:30:00;36,94;0,3;0,62;;20,93;Data er manuelt kontrolleret
25-09-2020 20:00:00;47,96;0,32;0,86;;21,72;Data er manuelt kontrolleret
25-09-2020 19:30:00;39,51;0,3;0,7;;20,12;Data er manuelt kontrolleret
25-09-2020 19:00:00;43,17;0,28;0,78;;24,85;Data er manuelt kontrolleret
25-09-2020 18:30:00;46,94;0,31;0,83;;25,8;Data er manuelt kontrolleret
25-09-2020 18:00:00;62,54;0,3;1,39;;24,99;Data er manuelt kontrolleret
25-09-2020 17:30:00;63,38;0,31;1,39;;30,74;Data er manuelt kontrolleret
25-09-2020 17:00:00;80,92;0,34;1,5;;32,14;Data er manuelt kontrolleret
25-09-2020 16:30:00;64,15;0,34;0,91;;35,21;Data er manuelt kontrolleret
25-09-2020 16:00:00;126,95;0,37;2,19;;49,85;Data er manuelt kontrolleret
25-09-2020 15:30:00;133,95;0,36;2,64;;50,65;Data er manuelt kontrolleret
25-09-2020 15:00:00;61,14;0,34;1,15;;29,84;Data er manuelt kontrolleret
25-09-2020 14:30:00;62,15;0,3;1,68;;1,7;Data er manuelt kontrolleret
25-09-2020 14:00:00;67,45;0,3;1,66;;15,2;Data er manuelt kontrolleret
25-09-2020 13:30:00;96,39;0,34;2,24;;44,4;Data er manuelt kontrolleret
25-09-2020 13:00:00;147,34;0,38;3,33;;51,84;Data er manuelt kontrolleret
25-09-2020 12:30:00;109,98;0,32;2,77;;41,9;Data er manuelt kontrolleret
25-09-2020 12:00:00;82,8;0,32;5,67;;40,61;Data er manuelt kontrolleret
25-09-2020 11:30:00;70,52;0,32;2,75;;40,9;Data er manuelt kontrolleret
25-09-2020 11:00:00;86,61;0,34;1,47;;48,59;Data er manuelt kontrolleret
25-09-2020 10:30:00;108,94;0,35;1,63;;47,97;Data er manuelt kontrolleret
25-09-2020 10:00:00;68,72;0,29;1,18;;33,28;Data er manuelt kontrolleret
25-09-2020 09:30:00;36,76;0,23;0,62;;20,46;Data er manuelt kontrolleret
25-09-2020 09:00:00;56,73;0,28;1,07;;30,19;Data er manuelt kontrolleret
25-09-2020 08:30:00;78,12;0,34;1,34;;38,87;Data er manuelt kontrolleret
25-09-2020 08:00:00;148,83;0,41;2,64;;59,82;Data er manuelt kontrolleret
25-09-2020 07:30:00;155,85;0,42;2,35;;63,52;Data er manuelt kontrolleret
25-09-2020 07:00:00;158,54;0,57;2,54;;64,62;Data er manuelt kontrolleret
25-09-2020 06:30:00;229,81;0,56;3,98;;84,33;Data er manuelt kontrolleret
25-09-2020 06:00:00;150,8;0,45;2,43;;58,39;Data er manuelt kontrolleret
25-09-2020 05:30:00;184,2;0,44;3,63;;68,54;Data er manuelt kontrolleret
25-09-2020 04:30:00;59,3;0,28;1,18;;33,67;Data er manuelt kontrolleret
25-09-2020 04:00:00;22,95;0,22;0,36;;17,17;Data er manuelt kontrolleret
25-09-2020 03:30:00;36,94;0,21;0,2;;29,52;Data er manuelt kontrolleret
25-09-2020 03:00:00;50,68;0,19;0,73;;24,76;Data er manuelt kontrolleret
25-09-2020 02:30:00;20,92;0,21;0,52;;12,29;Data er manuelt kontrolleret
25-09-2020 02:00:00;10,8;0,21;0,39;;8,25;Data er manuelt kontrolleret
25-09-2020 01:30:00;8,19;0,21;0,23;;5,93;Data er manuelt kontrolleret
25-09-2020 01:00:00;5,86;0,19;0,15;;5,76;Data er manuelt kontrolleret
25-09-2020 00:30:00;9,94;0,18;0,33;;7,49;Data er manuelt kontrolleret
25-09-2020 00:00:00;6,44;0,18;0,23;7,62;5,05;Data er manuelt kontrolleret
24-09-2020 23:30:00;11,58;0,21;0,36;;7;Data er manuelt kontrolleret
24-09-2020 23:00:00;16,13;0,26;0,33;;10,13;Data er manuelt kontrolleret
24-09-2020 22:30:00;26,48;0,29;0,2;;17,87;Data er manuelt kontrolleret
24-09-2020 22:00:00;26,39;0,24;0,07;;18,09;Data er manuelt kontrolleret
24-09-2020 21:30:00;40,48;0,23;0,52;;23,44;Data er manuelt kontrolleret
24-09-2020 21:00:00;68,14;0,39;1,27;;33,62;Data er manuelt kontrolleret
24-09-2020 20:30:00;48,41;0,29;0,63;;24,66;Data er manuelt kontrolleret
24-09-2020 20:00:00;41,18;0,29;0,57;;25,67;Data er manuelt kontrolleret
24-09-2020 19:30:00;35,8;0,29;0,44;;22,61;Data er manuelt kontrolleret
24-09-2020 19:00:00;28,73;0,24;0,42;;19,64;Data er manuelt kontrolleret
24-09-2020 18:30:00;27,52;0,26;0,42;;17,51;Data er manuelt kontrolleret
24-09-2020 18:00:00;17,66;0,21;0,23;;11,72;Data er manuelt kontrolleret
24-09-2020 17:30:00;24,54;0,25;0,55;;17,12;Data er manuelt kontrolleret
24-09-2020 17:00:00;20,53;0,21;0,47;;14,43;Data er manuelt kontrolleret
24-09-2020 16:30:00;16,12;0,19;0,42;;10,28;Data er manuelt kontrolleret
24-09-2020 16:00:00;14,16;0,19;0,31;;8,27;Data er manuelt kontrolleret
24-09-2020 15:30:00;12,07;0,18;0,31;;6,74;Data er manuelt kontrolleret
24-09-2020 15:00:00;14,68;0,18;0,36;;9,46;Data er manuelt kontrolleret
24-09-2020 14:30:00;14,33;0,18;0,44;;7,89;Data er manuelt kontrolleret
24-09-2020 14:00:00;12,1;0,18;0,42;;6,83;Data er manuelt kontrolleret
24-09-2020 13:30:00;11,26;0,17;0,36;;6,86;Data er manuelt kontrolleret
24-09-2020 13:00:00;13,38;0,18;0,36;;7,83;Data er manuelt kontrolleret
24-09-2020 12:30:00;10,34;0,18;0,31;;6,13;Data er manuelt kontrolleret
24-09-2020 12:00:00;13,51;0,19;0,39;;8,03;Data er manuelt kontrolleret
24-09-2020 11:30:00;14,21;0,18;0,47;;8,68;Data er manuelt kontrolleret
24-09-2020 11:00:00;13,42;0,19;0,39;;7,91;Data er manuelt kontrolleret
24-09-2020 10:30:00;13,14;0,19;0,31;;8,03;Data er manuelt kontrolleret
24-09-2020 10:00:00;15,56;0,22;0,31;;8,92;Data er manuelt kontrolleret
24-09-2020 09:30:00;15,54;0,22;0,34;;10,31;Data er manuelt kontrolleret
24-09-2020 09:00:00;20,6;0,26;0,47;;13,88;Data er manuelt kontrolleret
24-09-2020 08:30:00;34,34;0,29;0,63;;19,69;Data er manuelt kontrolleret
24-09-2020 08:00:00;40,8;0,29;0,79;;22,3;Data er manuelt kontrolleret
24-09-2020 07:30:00;75,97;0,35;1,54;;40;Data er manuelt kontrolleret
24-09-2020 07:00:00;79,91;0,39;1,22;;42,34;Data er manuelt kontrolleret
24-09-2020 06:30:00;85,25;0,43;1,3;;46,45;Data er manuelt kontrolleret
24-09-2020 06:00:00;64,82;0,39;1,22;;32,96;Data er manuelt kontrolleret
24-09-2020 05:30:00;55,9;0,35;1,3;;26,22;Data er manuelt kontrolleret
24-09-2020 05:00:00;30,25;0,3;0,82;;18,62;Data er manuelt kontrolleret
24-09-2020 04:30:00;21,03;0,29;0,47;;11,61;Data er manuelt kontrolleret
24-09-2020 03:30:00;8,01;0,24;0,31;;5,08;Data er manuelt kontrolleret
