Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;O3;NOx;PM_2.5_Lvs
29-11-2020 18:00:00;14,88;35,62;13,52;;Data er manuelt kontrolleret
29-11-2020 17:30:00;19,87;31,52;19,49;;Data er manuelt kontrolleret
29-11-2020 17:00:00;28,38;25,28;28,72;;Data er manuelt kontrolleret
29-11-2020 16:30:00;17,23;39,16;17,09;;Data er manuelt kontrolleret
29-11-2020 16:00:00;12,5;44,35;11,41;;Data er manuelt kontrolleret
29-11-2020 15:30:00;20,52;38,01;21,75;;Data er manuelt kontrolleret
29-11-2020 15:00:00;12,68;46,24;12,34;;Data er manuelt kontrolleret
29-11-2020 14:30:00;4,38;53,11;2,39;;Data er manuelt kontrolleret
29-11-2020 14:00:00;8,04;49,4;7,25;;Data er manuelt kontrolleret
29-11-2020 13:30:00;9,43;48,63;8,72;;Data er manuelt kontrolleret
29-11-2020 13:00:00;7,92;50,43;6,8;;Data er manuelt kontrolleret
29-11-2020 12:30:00;12,03;46,54;11,71;;Data er manuelt kontrolleret
29-11-2020 12:00:00;5,97;52,82;4,46;;Data er manuelt kontrolleret
29-11-2020 11:30:00;5,76;53,98;5,3;;Data er manuelt kontrolleret
29-11-2020 11:00:00;5,17;53,77;4,78;;Data er manuelt kontrolleret
29-11-2020 10:30:00;4,7;52,64;3,56;;Data er manuelt kontrolleret
29-11-2020 10:00:00;5,89;52,29;4,79;;Data er manuelt kontrolleret
29-11-2020 09:30:00;3,47;54,48;1,74;;Data er manuelt kontrolleret
29-11-2020 09:00:00;2,46;54,77;0,53;;Data er manuelt kontrolleret
29-11-2020 08:30:00;3,75;52,94;1,38;;Data er manuelt kontrolleret
29-11-2020 08:00:00;1,75;53,96;-0,16;;Data er manuelt kontrolleret
29-11-2020 07:30:00;11,33;46,44;8,98;;Data er manuelt kontrolleret
29-11-2020 07:00:00;4,74;51,61;2,73;;Data er manuelt kontrolleret
29-11-2020 06:30:00;5,3;50,71;3,97;;Data er manuelt kontrolleret
29-11-2020 05:30:00;2,19;51,18;0,22;;Data er manuelt kontrolleret
29-11-2020 05:00:00;3,2;48,14;1,16;;Data er manuelt kontrolleret
29-11-2020 04:30:00;3,99;46,74;2,43;;Data er manuelt kontrolleret
29-11-2020 04:00:00;5,22;46,07;3,54;;Data er manuelt kontrolleret
29-11-2020 03:30:00;4,98;47,03;3,1;;Data er manuelt kontrolleret
29-11-2020 03:00:00;5,34;;3,5;;Data er manuelt kontrolleret
29-11-2020 02:30:00;3,08;46,99;0,98;;Data er manuelt kontrolleret
29-11-2020 02:00:00;5,63;47,55;4,93;;Data er manuelt kontrolleret
29-11-2020 01:30:00;11,93;41,51;10,39;;Data er manuelt kontrolleret
29-11-2020 01:00:00;4,51;49,97;2,34;;Data er manuelt kontrolleret
29-11-2020 00:30:00;11,67;43,42;10,37;;Data er manuelt kontrolleret
29-11-2020 00:00:00;3,44;51,65;1,25;7,86;Data er manuelt kontrolleret
28-11-2020 23:30:00;3,8;49,36;2,1;;Data er manuelt kontrolleret
28-11-2020 23:00:00;8,22;45,26;6,26;;Data er manuelt kontrolleret
28-11-2020 22:30:00;4,83;47,74;2,7;;Data er manuelt kontrolleret
28-11-2020 22:00:00;6,55;47,88;4,66;;Data er manuelt kontrolleret
28-11-2020 21:30:00;4,31;52,34;2,66;;Data er manuelt kontrolleret
28-11-2020 21:00:00;3,78;50,92;2,41;;Data er manuelt kontrolleret
28-11-2020 20:30:00;5,72;50,98;4,43;;Data er manuelt kontrolleret
28-11-2020 20:00:00;6,81;51,55;5,94;;Data er manuelt kontrolleret
28-11-2020 19:30:00;9,38;48,14;8,75;;Data er manuelt kontrolleret
28-11-2020 19:00:00;10,05;46,32;9,28;;Data er manuelt kontrolleret
28-11-2020 18:30:00;7,72;49,66;6,93;;Data er manuelt kontrolleret
28-11-2020 18:00:00;10,06;47,49;9,64;;Data er manuelt kontrolleret
28-11-2020 17:30:00;9,3;47,66;8,7;;Data er manuelt kontrolleret
28-11-2020 17:00:00;11,96;43,56;12,12;;Data er manuelt kontrolleret
28-11-2020 16:30:00;9,42;46,14;8,86;;Data er manuelt kontrolleret
28-11-2020 16:00:00;12,94;41,15;13,29;;Data er manuelt kontrolleret
28-11-2020 15:30:00;11,3;42,63;10,88;;Data er manuelt kontrolleret
28-11-2020 15:00:00;9,03;44,84;8,74;;Data er manuelt kontrolleret
28-11-2020 14:30:00;13,42;38,94;14,51;;Data er manuelt kontrolleret
28-11-2020 14:00:00;14,19;32,46;16,63;;Data er manuelt kontrolleret
28-11-2020 13:30:00;18,01;23,34;24,98;;Data er manuelt kontrolleret
28-11-2020 13:00:00;20,02;24,54;28,27;;Data er manuelt kontrolleret
28-11-2020 12:30:00;22,22;26,58;31,58;;Data er manuelt kontrolleret
28-11-2020 12:00:00;36,21;10,82;86,14;;Data er manuelt kontrolleret
28-11-2020 11:30:00;41,71;5,89;144,71;;Data er manuelt kontrolleret
28-11-2020 11:00:00;32,22;6,42;111,82;;Data er manuelt kontrolleret
28-11-2020 10:30:00;33,55;4,39;117,82;;Data er manuelt kontrolleret
28-11-2020 10:00:00;32,19;4,27;97,08;;Data er manuelt kontrolleret
28-11-2020 09:30:00;23,59;5,65;51,86;;Data er manuelt kontrolleret
28-11-2020 09:00:00;27,29;2,97;83,64;;Data er manuelt kontrolleret
28-11-2020 08:30:00;30,89;2,29;61,17;;Data er manuelt kontrolleret
28-11-2020 08:00:00;31,7;1,84;51,45;;Data er manuelt kontrolleret
28-11-2020 07:30:00;29,58;1,74;44,96;;Data er manuelt kontrolleret
28-11-2020 07:00:00;24,01;3,97;32,51;;Data er manuelt kontrolleret
28-11-2020 06:30:00;21,7;5,26;23,82;;Data er manuelt kontrolleret
28-11-2020 06:00:00;14,59;12,22;13,5;;Data er manuelt kontrolleret
28-11-2020 05:30:00;16,85;8,85;18,02;;Data er manuelt kontrolleret
28-11-2020 04:30:00;26,55;2,16;44,71;;Data er manuelt kontrolleret
28-11-2020 04:00:00;26,04;2,95;42,77;;Data er manuelt kontrolleret
28-11-2020 03:30:00;27,71;2,87;46,54;;Data er manuelt kontrolleret
28-11-2020 03:00:00;25,62;1,96;63,13;;Data er manuelt kontrolleret
28-11-2020 02:30:00;25,31;3,75;36,7;;Data er manuelt kontrolleret
28-11-2020 01:30:00;24,25;1,94;62,34;;Data er manuelt kontrolleret
28-11-2020 01:00:00;26,17;2,08;108,76;;Data er manuelt kontrolleret
28-11-2020 00:30:00;29,97;1,62;92,4;;Data er manuelt kontrolleret
28-11-2020 00:00:00;29,04;1,96;84,63;9,46;Data er manuelt kontrolleret
27-11-2020 23:30:00;28,28;1,86;103,91;;Data er manuelt kontrolleret
27-11-2020 23:00:00;32,65;1,62;120,25;;Data er manuelt kontrolleret
27-11-2020 22:30:00;35,76;2,35;161,85;;Data er manuelt kontrolleret
27-11-2020 22:00:00;32,1;2,61;139,66;;Data er manuelt kontrolleret
27-11-2020 21:30:00;36,12;2,39;176,68;;Data er manuelt kontrolleret
27-11-2020 21:00:00;39,62;2,86;199,53;;Data er manuelt kontrolleret
27-11-2020 20:30:00;41,89;2,27;199,13;;Data er manuelt kontrolleret
27-11-2020 20:00:00;40,3;1,8;160,73;;Data er manuelt kontrolleret
27-11-2020 19:30:00;41,27;2,19;157,11;;Data er manuelt kontrolleret
27-11-2020 19:00:00;48,51;2,31;203,81;;Data er manuelt kontrolleret
27-11-2020 18:30:00;47,73;1,84;189,03;;Data er manuelt kontrolleret
27-11-2020 18:00:00;41,41;1,8;130,95;;Data er manuelt kontrolleret
27-11-2020 17:30:00;39,69;2,21;137,04;;Data er manuelt kontrolleret
27-11-2020 17:00:00;45,07;2,23;157,41;;Data er manuelt kontrolleret
27-11-2020 16:30:00;50,29;2,02;159,59;;Data er manuelt kontrolleret
27-11-2020 16:00:00;46,76;1,72;143,18;;Data er manuelt kontrolleret
27-11-2020 15:30:00;46,6;2,25;129,35;;Data er manuelt kontrolleret
27-11-2020 15:00:00;52,39;3,32;144,47;;Data er manuelt kontrolleret
27-11-2020 14:30:00;56,11;2,67;239,46;;Data er manuelt kontrolleret
27-11-2020 14:00:00;56,69;3,12;235,17;;Data er manuelt kontrolleret
27-11-2020 13:30:00;58,51;4,25;212,45;;Data er manuelt kontrolleret
27-11-2020 13:00:00;55,53;6,89;155,98;;Data er manuelt kontrolleret
27-11-2020 12:30:00;58,22;6,73;178,02;;Data er manuelt kontrolleret
27-11-2020 12:00:00;55,77;6,08;183,46;;Data er manuelt kontrolleret
27-11-2020 11:30:00;43,8;6,12;153,14;;Data er manuelt kontrolleret
27-11-2020 11:00:00;42,65;5,94;148,26;;Data er manuelt kontrolleret
27-11-2020 10:30:00;46,2;4,52;189,32;;Data er manuelt kontrolleret
27-11-2020 10:00:00;49,12;3,46;207,37;;Data er manuelt kontrolleret
27-11-2020 09:30:00;48,5;3,16;193,71;;Data er manuelt kontrolleret
27-11-2020 09:00:00;47,25;2,35;193,97;;Data er manuelt kontrolleret
27-11-2020 08:30:00;47,97;2,21;178,82;;Data er manuelt kontrolleret
27-11-2020 08:00:00;50,54;1,6;206,71;;Data er manuelt kontrolleret
27-11-2020 07:30:00;45,25;1,74;160,02;;Data er manuelt kontrolleret
27-11-2020 07:00:00;39,19;2,33;117,55;;Data er manuelt kontrolleret
27-11-2020 06:30:00;34,18;2,53;72,54;;Data er manuelt kontrolleret
27-11-2020 06:00:00;30,54;7,27;48,06;;Data er manuelt kontrolleret
27-11-2020 05:30:00;20,9;13,88;21,88;;Data er manuelt kontrolleret
27-11-2020 05:00:00;17,46;17,14;17,69;;Data er manuelt kontrolleret
27-11-2020 04:30:00;18,03;17,79;19,47;;Data er manuelt kontrolleret
27-11-2020 03:30:00;18,02;21,66;17,37;;Data er manuelt kontrolleret
27-11-2020 03:00:00;15,59;23,49;14,55;;Data er manuelt kontrolleret
27-11-2020 02:30:00;9,21;31,89;7,15;;Data er manuelt kontrolleret
27-11-2020 02:00:00;11,2;29,1;9,6;;Data er manuelt kontrolleret
27-11-2020 01:30:00;13,48;25,94;12,02;;Data er manuelt kontrolleret
27-11-2020 01:00:00;17,02;;15,22;;Data er manuelt kontrolleret
27-11-2020 00:30:00;21,29;23,91;20,15;;Data er manuelt kontrolleret
27-11-2020 00:00:00;26,55;18,2;26,3;12,85;Data er manuelt kontrolleret
26-11-2020 23:30:00;19,99;27,62;18,12;;Data er manuelt kontrolleret
26-11-2020 23:00:00;17,75;32,52;17,01;;Data er manuelt kontrolleret
26-11-2020 22:30:00;20,38;30,94;19,64;;Data er manuelt kontrolleret
26-11-2020 22:00:00;15,31;36,43;13,54;;Data er manuelt kontrolleret
26-11-2020 21:30:00;13,67;37,39;12,36;;Data er manuelt kontrolleret
26-11-2020 21:00:00;17,48;33,41;16,21;;Data er manuelt kontrolleret
26-11-2020 20:30:00;13,14;39,6;11,51;;Data er manuelt kontrolleret
26-11-2020 20:00:00;10,63;43,08;8,76;;Data er manuelt kontrolleret
26-11-2020 19:30:00;14,9;41,66;13,51;;Data er manuelt kontrolleret
26-11-2020 19:00:00;16,2;41,28;15,43;;Data er manuelt kontrolleret
26-11-2020 18:30:00;13,85;44,86;12,23;;Data er manuelt kontrolleret
26-11-2020 18:00:00;15,87;43,08;14,19;;Data er manuelt kontrolleret
26-11-2020 17:30:00;16,34;43,04;15,21;;Data er manuelt kontrolleret
26-11-2020 17:00:00;19,99;42,29;20,15;;Data er manuelt kontrolleret
26-11-2020 16:30:00;11,9;53,92;10,71;;Data er manuelt kontrolleret
26-11-2020 16:00:00;10,73;58,12;9,37;;Data er manuelt kontrolleret
26-11-2020 15:30:00;12,03;57,75;11,66;;Data er manuelt kontrolleret
26-11-2020 15:00:00;9,31;60,18;8,54;;Data er manuelt kontrolleret
26-11-2020 14:30:00;15,67;55,04;15,74;;Data er manuelt kontrolleret
26-11-2020 14:00:00;15,07;58,36;16,15;;Data er manuelt kontrolleret
26-11-2020 13:30:00;12,7;60,06;13,86;;Data er manuelt kontrolleret
26-11-2020 13:00:00;10,83;61,46;11,4;;Data er manuelt kontrolleret
26-11-2020 12:30:00;13,64;56,96;16,44;;Data er manuelt kontrolleret
26-11-2020 12:00:00;10,45;60,49;10,79;;Data er manuelt kontrolleret
26-11-2020 11:30:00;9,03;59,33;10,12;;Data er manuelt kontrolleret
26-11-2020 11:00:00;8,72;56,27;9,13;;Data er manuelt kontrolleret
26-11-2020 10:30:00;8,15;56,7;7,97;;Data er manuelt kontrolleret
26-11-2020 10:00:00;10,14;55,12;9,92;;Data er manuelt kontrolleret
26-11-2020 09:30:00;10,97;55,36;10,32;;Data er manuelt kontrolleret
26-11-2020 09:00:00;11,63;54,67;10,46;;Data er manuelt kontrolleret
26-11-2020 08:30:00;14,37;53,33;13,82;;Data er manuelt kontrolleret
26-11-2020 08:00:00;17,09;48,92;18,5;;Data er manuelt kontrolleret
26-11-2020 07:30:00;16,75;52,14;19,69;;Data er manuelt kontrolleret
26-11-2020 07:00:00;10,09;58,5;9,58;;Data er manuelt kontrolleret
26-11-2020 06:30:00;9;60,39;9,62;;Data er manuelt kontrolleret
26-11-2020 05:30:00;9,96;59,33;7,84;;Data er manuelt kontrolleret
26-11-2020 05:00:00;3,44;64,46;1,42;;Data er manuelt kontrolleret
26-11-2020 04:30:00;3,91;57,27;2;;Data er manuelt kontrolleret
26-11-2020 04:00:00;7,61;35,89;5,97;;Data er manuelt kontrolleret
26-11-2020 03:30:00;8,63;29,34;6,96;;Data er manuelt kontrolleret
26-11-2020 03:00:00;8,91;;7;;Data er manuelt kontrolleret
26-11-2020 02:30:00;9,43;29,99;7,36;;Data er manuelt kontrolleret
26-11-2020 02:00:00;9,15;31,55;7,26;;Data er manuelt kontrolleret
26-11-2020 01:30:00;9,29;31,8;7,08;;Data er manuelt kontrolleret
26-11-2020 01:00:00;9,9;30,86;7,76;;Data er manuelt kontrolleret
26-11-2020 00:30:00;11,32;28,53;9,95;;Data er manuelt kontrolleret
26-11-2020 00:00:00;10,22;29,51;8,41;6,84;Data er manuelt kontrolleret
25-11-2020 23:30:00;9,75;29,49;7,98;;Data er manuelt kontrolleret
25-11-2020 23:00:00;10,24;28,84;8,36;;Data er manuelt kontrolleret
25-11-2020 22:30:00;10,51;28,31;9,6;;Data er manuelt kontrolleret
25-11-2020 22:00:00;10,28;28,84;8,93;;Data er manuelt kontrolleret
25-11-2020 21:30:00;10,5;29,61;9,62;;Data er manuelt kontrolleret
25-11-2020 21:00:00;10,92;31,13;9,58;;Data er manuelt kontrolleret
25-11-2020 20:30:00;10,84;33,78;10,12;;Data er manuelt kontrolleret
25-11-2020 20:00:00;11,08;32,71;10,47;;Data er manuelt kontrolleret
25-11-2020 19:30:00;11,39;32,22;10,91;;Data er manuelt kontrolleret
25-11-2020 19:00:00;12,36;32,75;11,88;;Data er manuelt kontrolleret
25-11-2020 18:30:00;12,62;31,61;11,72;;Data er manuelt kontrolleret
25-11-2020 18:00:00;15,68;27,8;15,63;;Data er manuelt kontrolleret
25-11-2020 17:30:00;18,91;22,07;20,41;;Data er manuelt kontrolleret
25-11-2020 17:00:00;20,86;19,52;22,8;;Data er manuelt kontrolleret
25-11-2020 16:30:00;23,79;15,22;27,22;;Data er manuelt kontrolleret
25-11-2020 16:00:00;25,36;13,46;31,13;;Data er manuelt kontrolleret
25-11-2020 15:30:00;26,11;12,81;32,75;;Data er manuelt kontrolleret
25-11-2020 15:00:00;26,28;12,81;34,51;;Data er manuelt kontrolleret
25-11-2020 14:30:00;25,26;13,44;34,78;;Data er manuelt kontrolleret
25-11-2020 14:00:00;24,29;15,18;32,77;;Data er manuelt kontrolleret
25-11-2020 13:30:00;22,85;15,16;31,51;;Data er manuelt kontrolleret
25-11-2020 13:00:00;22,69;14,57;31,75;;Data er manuelt kontrolleret
25-11-2020 12:30:00;22,04;14,21;30,63;;Data er manuelt kontrolleret
25-11-2020 12:00:00;22,24;14,23;30,71;;Data er manuelt kontrolleret
25-11-2020 11:30:00;20,98;16,21;29,27;;Data er manuelt kontrolleret
25-11-2020 11:00:00;21,14;16,96;28,2;;Data er manuelt kontrolleret
25-11-2020 10:30:00;21,42;18,26;27,97;;Data er manuelt kontrolleret
25-11-2020 10:00:00;20,78;19,7;25,62;;Data er manuelt kontrolleret
25-11-2020 09:30:00;18,84;22,25;23,85;;Data er manuelt kontrolleret
25-11-2020 09:00:00;17,37;24,85;20,3;;Data er manuelt kontrolleret
25-11-2020 08:30:00;19,46;24;22,35;;Data er manuelt kontrolleret
25-11-2020 08:00:00;24,03;21,83;29,69;;Data er manuelt kontrolleret
25-11-2020 07:30:00;22,05;24,79;25,89;;Data er manuelt kontrolleret
25-11-2020 07:00:00;17,87;30,2;19,51;;Data er manuelt kontrolleret
25-11-2020 06:30:00;13,78;35,04;13,77;;Data er manuelt kontrolleret
25-11-2020 06:00:00;12,22;37,84;11,36;;Data er manuelt kontrolleret
25-11-2020 05:30:00;7,33;44,1;5,96;;Data er manuelt kontrolleret
25-11-2020 04:30:00;6,86;41,59;5,63;;Data er manuelt kontrolleret
25-11-2020 04:00:00;6,86;42,25;4,94;;Data er manuelt kontrolleret
25-11-2020 03:30:00;6,64;44,93;4,82;;Data er manuelt kontrolleret
25-11-2020 03:00:00;6,86;43,37;5,2;;Data er manuelt kontrolleret
25-11-2020 02:30:00;6,78;45,86;4,65;;Data er manuelt kontrolleret
25-11-2020 02:00:00;7,59;;6,19;;Data er manuelt kontrolleret
25-11-2020 01:30:00;8,32;37,73;6,82;;Data er manuelt kontrolleret
25-11-2020 01:00:00;8,84;35,79;7,12;;Data er manuelt kontrolleret
25-11-2020 00:30:00;7,26;40,31;5,24;;Data er manuelt kontrolleret
25-11-2020 00:00:00;4,38;49,18;2,33;20,7;Data er manuelt kontrolleret
24-11-2020 23:30:00;3,69;52,16;1,93;;Data er manuelt kontrolleret
24-11-2020 23:00:00;4,4;55,71;2,86;;Data er manuelt kontrolleret
24-11-2020 22:30:00;4,16;57,94;2,77;;Data er manuelt kontrolleret
24-11-2020 22:00:00;5,3;58,57;4,13;;Data er manuelt kontrolleret
24-11-2020 21:30:00;4,44;60,69;2,81;;Data er manuelt kontrolleret
24-11-2020 21:00:00;4,65;59,09;3,95;;Data er manuelt kontrolleret
24-11-2020 20:30:00;4,3;59,8;2,87;;Data er manuelt kontrolleret
24-11-2020 20:00:00;4,28;61,24;2,62;;Data er manuelt kontrolleret
24-11-2020 19:30:00;4,87;61,46;3,52;;Data er manuelt kontrolleret
24-11-2020 19:00:00;4,65;61,99;3,7;;Data er manuelt kontrolleret
24-11-2020 18:30:00;5,06;60;4,39;;Data er manuelt kontrolleret
24-11-2020 18:00:00;6,72;58,79;6,15;;Data er manuelt kontrolleret
24-11-2020 17:30:00;8,73;55,49;8,52;;Data er manuelt kontrolleret
24-11-2020 17:00:00;10,43;51,7;10,51;;Data er manuelt kontrolleret
24-11-2020 16:30:00;11,16;51,03;11,14;;Data er manuelt kontrolleret
24-11-2020 16:00:00;11,75;48,98;11,75;;Data er manuelt kontrolleret
24-11-2020 15:30:00;11,93;48,6;12,01;;Data er manuelt kontrolleret
24-11-2020 15:00:00;10,56;50,91;10,85;;Data er manuelt kontrolleret
24-11-2020 14:30:00;11,75;48,13;12,29;;Data er manuelt kontrolleret
24-11-2020 14:00:00;12,02;46,75;12,85;;Data er manuelt kontrolleret
24-11-2020 13:30:00;11,39;46,93;11,94;;Data er manuelt kontrolleret
24-11-2020 13:00:00;10,61;48,03;11,05;;Data er manuelt kontrolleret
24-11-2020 12:30:00;9,13;48,98;9,5;;Data er manuelt kontrolleret
24-11-2020 12:00:00;9,05;48,78;9,44;;Data er manuelt kontrolleret
24-11-2020 11:30:00;8,78;49,43;8,46;;Data er manuelt kontrolleret
24-11-2020 11:00:00;8,7;49,33;9,05;;Data er manuelt kontrolleret
24-11-2020 10:30:00;8,5;49,33;8,26;;Data er manuelt kontrolleret
24-11-2020 10:00:00;8,95;49,55;9,07;;Data er manuelt kontrolleret
24-11-2020 09:30:00;7,95;50,75;8,05;;Data er manuelt kontrolleret
24-11-2020 09:00:00;9,64;49,13;10,26;;Data er manuelt kontrolleret
24-11-2020 08:30:00;8,7;50,38;8,27;;Data er manuelt kontrolleret
24-11-2020 08:00:00;12,42;47,1;14,09;;Data er manuelt kontrolleret
24-11-2020 07:30:00;13,59;47,38;15,07;;Data er manuelt kontrolleret
24-11-2020 07:00:00;10,04;52,19;10,92;;Data er manuelt kontrolleret
24-11-2020 06:30:00;5,6;58,57;4,25;;Data er manuelt kontrolleret
24-11-2020 06:00:00;6,14;58,67;6,42;;Data er manuelt kontrolleret
24-11-2020 05:30:00;2,9;60,8;1,12;;Data er manuelt kontrolleret
24-11-2020 05:00:00;2,13;61,14;0,14;;Data er manuelt kontrolleret
24-11-2020 04:30:00;1,82;61,67;-0,61;;Data er manuelt kontrolleret
24-11-2020 03:30:00;1,56;60,94;-0,37;;Data er manuelt kontrolleret
24-11-2020 03:00:00;1,36;61,37;-0,64;;Data er manuelt kontrolleret
24-11-2020 02:30:00;0,99;62,06;-1,02;;Data er manuelt kontrolleret
24-11-2020 02:00:00;1,01;61,37;-0,92;;Data er manuelt kontrolleret
24-11-2020 01:30:00;1,21;60,88;-0,96;;Data er manuelt kontrolleret
24-11-2020 01:00:00;1,4;;-0,66;;Data er manuelt kontrolleret
24-11-2020 00:30:00;1,72;58,77;0,09;;Data er manuelt kontrolleret
24-11-2020 00:00:00;1,74;57,15;-0,34;6,81;Data er manuelt kontrolleret
23-11-2020 23:30:00;2,27;55,59;0,19;;Data er manuelt kontrolleret
23-11-2020 23:00:00;2,73;54,33;1,16;;Data er manuelt kontrolleret
23-11-2020 22:30:00;3,16;55,53;1,4;;Data er manuelt kontrolleret
23-11-2020 22:00:00;3,46;57,8;2,09;;Data er manuelt kontrolleret
23-11-2020 21:30:00;3,32;56,28;2,02;;Data er manuelt kontrolleret
23-11-2020 21:00:00;5,33;55,38;4,07;;Data er manuelt kontrolleret
23-11-2020 20:30:00;6,18;54,41;4,84;;Data er manuelt kontrolleret
23-11-2020 20:00:00;5,25;54,67;4,03;;Data er manuelt kontrolleret
23-11-2020 19:30:00;6,12;54;5,18;;Data er manuelt kontrolleret
23-11-2020 19:00:00;7,88;51,87;6,75;;Data er manuelt kontrolleret
23-11-2020 18:30:00;7,4;55,24;6,14;;Data er manuelt kontrolleret
23-11-2020 18:00:00;9,37;52,5;8,91;;Data er manuelt kontrolleret
23-11-2020 17:30:00;8,87;55,44;8,78;;Data er manuelt kontrolleret
23-11-2020 17:00:00;6,94;57,01;6,18;;Data er manuelt kontrolleret
23-11-2020 16:30:00;5,39;57,74;3,86;;Data er manuelt kontrolleret
23-11-2020 16:00:00;5,59;56,66;4,12;;Data er manuelt kontrolleret
23-11-2020 15:30:00;7,3;55,22;6,27;;Data er manuelt kontrolleret
23-11-2020 15:00:00;5,77;58,43;4,61;;Data er manuelt kontrolleret
23-11-2020 14:30:00;7,2;58,28;6,35;;Data er manuelt kontrolleret
23-11-2020 14:00:00;5,57;59,73;4,79;;Data er manuelt kontrolleret
23-11-2020 13:30:00;5,2;59,4;4,58;;Data er manuelt kontrolleret
23-11-2020 13:00:00;6,61;58;6,27;;Data er manuelt kontrolleret
23-11-2020 12:30:00;6,14;60,5;6,49;;Data er manuelt kontrolleret
23-11-2020 12:00:00;7,01;61,07;6,75;;Data er manuelt kontrolleret
23-11-2020 11:30:00;3,76;64,57;2,93;;Data er manuelt kontrolleret
23-11-2020 11:00:00;4,94;64,25;4,15;;Data er manuelt kontrolleret
23-11-2020 10:30:00;5,26;64,74;4,75;;Data er manuelt kontrolleret
23-11-2020 10:00:00;14,24;53,62;21,78;;Data er manuelt kontrolleret
23-11-2020 09:30:00;18,71;49,46;32,34;;Data er manuelt kontrolleret
23-11-2020 09:00:00;15,59;53,95;21,53;;Data er manuelt kontrolleret
23-11-2020 08:30:00;9,03;59,77;10,37;;Data er manuelt kontrolleret
23-11-2020 08:00:00;16,9;51,45;22,03;;Data er manuelt kontrolleret
23-11-2020 07:30:00;15,23;54,45;17,93;;Data er manuelt kontrolleret
23-11-2020 07:00:00;11,2;55,14;12,91;;Data er manuelt kontrolleret
23-11-2020 06:30:00;10,04;58,94;11,14;;Data er manuelt kontrolleret
23-11-2020 05:30:00;2,39;64,74;0,51;;Data er manuelt kontrolleret
23-11-2020 05:00:00;0,73;65,79;-0,58;;Data er manuelt kontrolleret
23-11-2020 04:30:00;0,07;66,77;-1,5;;Data er manuelt kontrolleret
23-11-2020 04:00:00;0,76;63,97;-1;;Data er manuelt kontrolleret
23-11-2020 03:30:00;0,22;66,01;-1,24;;Data er manuelt kontrolleret
23-11-2020 03:00:00;0,13;;-1,55;;Data er manuelt kontrolleret
23-11-2020 02:30:00;0,64;65,83;-1,23;;Data er manuelt kontrolleret
23-11-2020 02:00:00;0,25;65,39;-1,67;;Data er manuelt kontrolleret
23-11-2020 01:30:00;0,39;67,74;-1,33;;Data er manuelt kontrolleret
23-11-2020 01:00:00;0,19;70,78;-2;;Data er manuelt kontrolleret
23-11-2020 00:30:00;0,07;72,85;-1,54;;Data er manuelt kontrolleret
23-11-2020 00:00:00;0,55;71,41;-1,21;4,97;Data er manuelt kontrolleret
22-11-2020 23:30:00;0,31;72,99;-1,11;;Data er manuelt kontrolleret
22-11-2020 23:00:00;1,06;72,02;-0,4;;Data er manuelt kontrolleret
22-11-2020 22:30:00;2,24;71,84;0,94;;Data er manuelt kontrolleret
22-11-2020 22:00:00;2,26;72,32;0,59;;Data er manuelt kontrolleret
22-11-2020 21:30:00;1,59;73,91;0,08;;Data er manuelt kontrolleret
22-11-2020 21:00:00;3,66;71,88;2,66;;Data er manuelt kontrolleret
22-11-2020 20:30:00;2,18;74,88;1,05;;Data er manuelt kontrolleret
22-11-2020 20:00:00;1,59;76,64;0,14;;Data er manuelt kontrolleret
22-11-2020 19:30:00;1,73;75,06;0,22;;Data er manuelt kontrolleret
22-11-2020 19:00:00;1,87;77,37;0,42;;Data er manuelt kontrolleret
22-11-2020 18:30:00;1,72;75,97;-0,32;;Data er manuelt kontrolleret
22-11-2020 18:00:00;2,13;75,67;0,21;;Data er manuelt kontrolleret
22-11-2020 17:30:00;1,44;77,05;-0,36;;Data er manuelt kontrolleret
22-11-2020 17:00:00;1,62;77,96;-0,26;;Data er manuelt kontrolleret
