Recorded;CO;NO2;SO2;NOx
14-03-2020 13:00:00;0.27;20.39;0.39;43.75
14-03-2020 12:30:00;0.28;26.2;0.44;50.94
14-03-2020 12:00:00;0.22;20.01;0.17;37.74
14-03-2020 11:30:00;0.34;31.96;0.63;62.25
14-03-2020 11:00:00;0.3;33.48;0.71;60.4
14-03-2020 10:30:00;0.22;23.62;0.52;50.42
14-03-2020 10:00:00;0.25;25.19;0.68;56.85
14-03-2020 09:30:00;0.26;33.05;0.95;66.52
14-03-2020 09:00:00;0.28;45.06;1.28;87.19
14-03-2020 08:30:00;0.27;42.11;1.03;81.59
14-03-2020 08:00:00;0.24;35.06;0.14;51.49
14-03-2020 07:30:00;0.24;34.52;0.28;61.44
14-03-2020 07:00:00;0.26;40.58;0.52;71.29
14-03-2020 06:30:00;0.26;40.39;0.52;73.56
14-03-2020 06:00:00;0.21;38.71;0.3;63.6
14-03-2020 05:30:00;0.25;38.02;0.49;70.4
14-03-2020 04:30:00;0.28;30.7;0.46;56.0
14-03-2020 04:00:00;0.24;30.06;0.65;70.67
14-03-2020 03:30:00;0.27;33.31;0.33;53.22
14-03-2020 03:00:00;0.28;36.92;0.44;65.92
14-03-2020 02:30:00;0.28;34.02;0.22;50.17
14-03-2020 01:30:00;0.3;57.55;0.63;94.97
14-03-2020 01:00:00;0.37;45.58;0.19;70.07
14-03-2020 00:30:00;0.32;47.06;0.44;83.16
14-03-2020 00:00:00;0.34;26.87;0.08;40.53
13-03-2020 23:30:00;0.31;40.74;0.44;65.33
13-03-2020 23:00:00;0.3;24.44;0.01;33.0
13-03-2020 22:30:00;0.21;43.65;0.06;53.07
13-03-2020 22:00:00;0.24;29.75;0.06;44.43
13-03-2020 21:30:00;0.21;21.16;0.11;27.71
13-03-2020 21:00:00;0.21;14.31;0.05;20.69
13-03-2020 20:30:00;0.2;4.39;0.38;30.55
13-03-2020 20:00:00;0.22;16.25;0.16;26.07
13-03-2020 19:30:00;0.2;14.49;0.05;18.68
13-03-2020 19:00:00;0.22;18.45;0.11;25.78
13-03-2020 18:30:00;0.22;15.68;0.05;22.83
13-03-2020 18:00:00;0.2;16.72;0.05;23.63
13-03-2020 17:30:00;0.21;18.02;0.35;32.99
13-03-2020 17:00:00;0.21;17.0;0.16;27.27
13-03-2020 16:30:00;0.21;22.32;0.27;44.06
13-03-2020 16:00:00;0.24;22.75;0.54;47.92
13-03-2020 15:30:00;0.26;35.78;1.51;94.32
13-03-2020 15:00:00;0.33;68.4;1.73;128.98
13-03-2020 14:30:00;0.31;67.29;1.84;135.56
13-03-2020 14:00:00;0.34;73.75;3.4;195.0
13-03-2020 13:30:00;0.31;48.77;1.73;114.18
13-03-2020 13:00:00;0.31;31.75;2.29;124.39
13-03-2020 12:30:00;0.26;32.6;1.05;76.04
13-03-2020 12:00:00;0.26;9.03;1.16;63.36
13-03-2020 11:30:00;0.24;14.28;0.4;32.37
13-03-2020 11:00:00;0.22;13.74;0.38;26.43
13-03-2020 10:30:00;0.21;13.16;0.32;21.47
13-03-2020 10:00:00;0.22;13.5;0.16;24.54
13-03-2020 09:30:00;0.25;18.84;0.03;32.58
13-03-2020 09:00:00;0.24;14.24;0.08;22.32
13-03-2020 08:30:00;0.24;23.21;0.35;36.33
13-03-2020 08:00:00;0.25;24.97;0.35;40.21
13-03-2020 07:30:00;0.25;51.92;0.84;90.94
13-03-2020 07:00:00;0.3;60.24;1.57;127.15
13-03-2020 06:30:00;0.28;53.17;1.32;99.88
13-03-2020 06:00:00;0.3;47.19;0.89;77.98
13-03-2020 05:30:00;0.21;9.48;0.27;13.35
13-03-2020 05:00:00;0.21;4.29;0.19;5.34
13-03-2020 04:30:00;0.21;5.27;0.21;6.4
13-03-2020 03:30:00;0.21;4.95;0.21;6.03
13-03-2020 03:00:00;0.21;3.34;0.19;3.06
13-03-2020 02:30:00;0.2;3.9;0.19;3.89
13-03-2020 02:00:00;0.2;4.07;0.16;4.43
13-03-2020 01:30:00;0.2;3.55;0.13;3.85
13-03-2020 01:00:00;0.2;3.7;0.27;4.35
13-03-2020 00:30:00;0.2;5.18;0.21;6.19
13-03-2020 00:00:00;0.2;4.32;0.19;4.62
12-03-2020 23:30:00;0.2;4.47;0.19;5.63
12-03-2020 23:00:00;0.22;6.07;0.21;8.95
12-03-2020 22:30:00;0.19;5.61;0.21;8.12
12-03-2020 22:00:00;0.2;3.65;0.19;5.63
12-03-2020 21:30:00;0.19;3.4;0.24;5.15
12-03-2020 21:00:00;0.2;3.45;0.35;5.69
12-03-2020 20:30:00;0.2;4.55;0.4;7.31
12-03-2020 20:00:00;0.2;5.23;0.29;7.85
12-03-2020 19:30:00;0.19;4.46;0.26;6.62
12-03-2020 19:00:00;0.19;4.95;0.26;8.53
12-03-2020 18:30:00;0.19;5.8;0.35;8.6
12-03-2020 18:00:00;0.19;;0.48;
12-03-2020 17:30:00;0.2;;0.67;
12-03-2020 17:00:00;0.18;;0.75;
12-03-2020 16:30:00;0.18;;0.59;
12-03-2020 16:00:00;0.19;;0.62;
12-03-2020 15:30:00;0.16;;1.16;
12-03-2020 15:00:00;0.19;7.83;1.16;15.56
12-03-2020 14:30:00;0.15;6.18;0.35;11.92
12-03-2020 14:00:00;0.16;6.49;0.48;12.17
12-03-2020 13:30:00;0.18;6.35;0.53;12.57
12-03-2020 13:00:00;0.16;7.02;0.5;14.05
12-03-2020 12:30:00;0.18;7.56;0.64;15.37
12-03-2020 12:00:00;0.18;7.59;0.67;16.4
12-03-2020 11:30:00;0.18;6.16;0.67;13.62
12-03-2020 11:00:00;0.16;6.69;0.64;13.86
12-03-2020 10:30:00;0.16;7.64;0.45;14.71
12-03-2020 10:00:00;0.15;8.59;0.4;15.68
12-03-2020 09:30:00;0.16;;0.72;
12-03-2020 09:00:00;0.18;;0.53;
12-03-2020 08:30:00;0.16;;0.5;
12-03-2020 08:00:00;0.19;8.26;0.48;13.57
12-03-2020 07:30:00;0.21;11.78;0.5;19.81
12-03-2020 07:00:00;0.21;11.68;0.48;20.22
12-03-2020 06:30:00;0.21;11.39;0.64;19.39
12-03-2020 05:30:00;0.2;11.84;0.31;15.96
12-03-2020 05:00:00;0.2;6.77;0.37;8.04
12-03-2020 04:30:00;0.2;6.48;0.42;7.25
12-03-2020 04:00:00;0.2;7.19;0.37;8.05
12-03-2020 03:30:00;0.21;5.66;0.34;6.21
12-03-2020 03:00:00;0.2;5.86;0.31;8.11
12-03-2020 02:30:00;0.19;6.04;0.31;6.99
12-03-2020 02:00:00;0.21;8.0;0.39;11.31
12-03-2020 01:30:00;0.2;3.98;0.34;3.89
12-03-2020 01:00:00;0.19;4.6;0.29;6.08
12-03-2020 00:30:00;0.19;9.71;0.34;14.49
12-03-2020 00:00:00;0.19;5.28;0.21;6.86
11-03-2020 23:30:00;0.22;6.63;0.26;10.96
11-03-2020 23:00:00;0.21;8.63;0.29;12.75
11-03-2020 22:30:00;0.19;8.66;0.26;14.7
11-03-2020 22:00:00;0.2;8.67;0.29;12.67
11-03-2020 21:30:00;0.2;9.77;0.31;13.68
11-03-2020 21:00:00;0.2;7.93;0.31;11.99
11-03-2020 20:30:00;0.19;5.94;0.34;9.09
11-03-2020 20:00:00;0.18;8.0;0.26;12.71
11-03-2020 19:30:00;0.19;7.9;0.36;10.83
11-03-2020 19:00:00;0.2;8.51;0.31;12.32
11-03-2020 18:30:00;0.18;7.43;0.34;12.4
11-03-2020 18:00:00;0.18;7.89;0.28;12.17
11-03-2020 17:30:00;0.18;9.06;0.26;13.95
11-03-2020 17:00:00;0.16;6.53;0.26;10.72
11-03-2020 16:30:00;0.16;7.91;0.36;13.72
11-03-2020 16:00:00;0.15;7.2;0.34;12.03
11-03-2020 15:30:00;0.16;5.86;0.34;11.28
11-03-2020 15:00:00;0.18;5.97;0.28;11.49
11-03-2020 14:30:00;0.16;6.03;0.28;11.34
11-03-2020 14:00:00;0.15;5.04;0.28;10.93
11-03-2020 13:30:00;0.16;5.96;0.28;10.58
11-03-2020 13:00:00;0.15;4.49;0.25;8.8
11-03-2020 12:30:00;0.15;6.36;0.36;11.67
11-03-2020 12:00:00;0.16;6.0;0.44;12.87
11-03-2020 11:30:00;0.16;5.32;0.36;9.87
11-03-2020 11:00:00;0.16;8.43;0.33;14.61
11-03-2020 10:30:00;0.16;8.46;0.33;14.96
11-03-2020 10:00:00;0.15;7.27;0.28;12.44
11-03-2020 09:30:00;0.16;7.83;0.33;14.02
11-03-2020 09:00:00;0.16;6.38;0.09;10.57
11-03-2020 08:30:00;0.16;7.89;0.04;13.96
11-03-2020 08:00:00;0.18;5.64;0.25;10.24
11-03-2020 07:30:00;0.18;10.21;0.33;16.94
11-03-2020 07:00:00;0.18;7.59;0.25;13.23
11-03-2020 06:30:00;0.16;7.55;0.39;11.66
11-03-2020 06:00:00;0.16;7.25;0.42;12.18
11-03-2020 05:30:00;0.16;5.8;0.25;8.52
11-03-2020 04:30:00;0.15;3.14;0.22;4.92
11-03-2020 04:00:00;0.16;2.75;0.22;2.54
11-03-2020 03:30:00;0.15;1.06;0.2;1.6
11-03-2020 03:00:00;0.16;0.83;0.28;1.27
11-03-2020 02:30:00;0.15;1.2;0.3;1.11
11-03-2020 02:00:00;0.16;2.8;0.39;3.3
11-03-2020 01:30:00;0.16;4.46;0.47;5.08
11-03-2020 01:00:00;0.15;2.71;0.39;2.8
11-03-2020 00:30:00;0.18;2.28;0.55;2.45
11-03-2020 00:00:00;0.16;2.91;0.44;4.35
10-03-2020 23:30:00;0.18;2.66;0.44;3.73
10-03-2020 23:00:00;0.18;3.07;0.39;5.53
10-03-2020 22:30:00;0.16;3.77;0.44;5.74
10-03-2020 22:00:00;0.18;5.02;0.55;7.62
10-03-2020 21:30:00;0.18;5.18;0.38;7.95
10-03-2020 21:00:00;0.18;5.33;0.41;8.01
10-03-2020 20:30:00;0.18;4.62;0.41;6.87
10-03-2020 20:00:00;0.18;5.49;0.41;8.14
10-03-2020 19:30:00;0.19;5.54;0.41;8.38
10-03-2020 19:00:00;0.2;6.1;0.25;9.0
10-03-2020 18:30:00;0.2;9.32;0.38;13.16
10-03-2020 18:00:00;0.2;10.14;0.49;15.87
10-03-2020 17:30:00;0.22;11.51;0.46;17.69
10-03-2020 17:00:00;0.24;17.68;0.55;28.01
10-03-2020 16:30:00;0.26;29.16;0.82;49.12
10-03-2020 16:00:00;0.28;26.77;0.79;49.05
10-03-2020 15:30:00;0.32;37.34;1.0;63.37
10-03-2020 15:00:00;0.39;41.62;1.33;87.05
10-03-2020 14:30:00;0.4;53.01;1.92;116.8
10-03-2020 14:00:00;0.35;67.11;3.22;149.2
10-03-2020 13:30:00;0.31;33.55;1.16;72.28
10-03-2020 13:00:00;0.33;41.05;1.35;81.61
10-03-2020 12:30:00;0.31;68.01;3.08;128.45
10-03-2020 12:00:00;0.32;9.93;1.89;86.0
10-03-2020 11:30:00;0.3;45.36;2.65;149.65
10-03-2020 11:00:00;0.28;32.26;1.08;67.3
10-03-2020 10:30:00;0.28;43.99;1.7;101.16
10-03-2020 10:00:00;0.3;42.39;1.59;85.18
10-03-2020 09:30:00;0.26;32.54;1.76;96.67
10-03-2020 09:00:00;0.3;41.75;1.38;86.58
10-03-2020 08:30:00;0.27;28.49;1.19;69.37
10-03-2020 08:00:00;0.34;60.13;2.3;144.61
10-03-2020 07:30:00;0.39;44.08;2.62;138.23
10-03-2020 07:00:00;0.4;50.06;1.62;108.97
10-03-2020 06:30:00;0.32;39.49;1.46;93.73
10-03-2020 06:00:00;0.27;27.41;1.35;75.48
10-03-2020 05:30:00;0.26;19.35;0.32;32.07
10-03-2020 05:00:00;0.2;11.88;0.24;17.87
10-03-2020 04:30:00;0.2;10.5;0.19;15.63
10-03-2020 03:30:00;0.19;8.52;0.08;11.95
10-03-2020 03:00:00;0.18;4.05;0.03;4.12
10-03-2020 02:30:00;0.19;4.23;0.05;5.21
10-03-2020 02:00:00;0.18;7.95;0.03;12.81
10-03-2020 01:30:00;0.19;7.41;0.03;9.83
10-03-2020 01:00:00;0.2;9.72;0.08;11.28
10-03-2020 00:30:00;0.24;14.27;0.11;18.55
10-03-2020 00:00:00;0.21;19.54;0.08;25.65
09-03-2020 23:30:00;0.24;14.22;0.08;17.82
09-03-2020 23:00:00;0.22;21.21;0.22;32.22
09-03-2020 22:30:00;0.2;13.87;0.22;21.61
09-03-2020 22:00:00;0.2;11.13;0.05;15.92
09-03-2020 21:30:00;0.2;11.82;0.05;17.55
09-03-2020 21:00:00;0.22;16.22;0.29;23.6
09-03-2020 20:30:00;0.24;25.2;0.27;36.6
09-03-2020 20:00:00;0.33;38.95;0.48;60.21
09-03-2020 19:30:00;0.27;38.75;0.27;54.48
09-03-2020 19:00:00;0.26;29.88;0.27;42.22
09-03-2020 18:30:00;0.25;28.63;0.03;42.59
09-03-2020 18:00:00;0.24;20.42;0.22;27.78
09-03-2020 17:30:00;0.21;21.4;0.11;30.87
09-03-2020 17:00:00;0.21;22.5;0.16;32.23
09-03-2020 16:30:00;0.21;20.85;0.05;31.16
09-03-2020 16:00:00;0.22;20.56;0.13;33.56
09-03-2020 15:30:00;0.26;25.56;0.24;43.64
09-03-2020 15:00:00;0.27;31.22;0.48;60.44
09-03-2020 14:30:00;0.26;25.97;0.43;46.38
09-03-2020 14:00:00;0.24;23.66;0.35;41.35
09-03-2020 13:30:00;0.24;26.58;0.29;44.45
09-03-2020 13:00:00;0.19;16.46;0.21;26.31
09-03-2020 12:30:00;0.2;18.54;0.26;28.72
09-03-2020 12:00:00;0.21;20.49;0.26;34.79
09-03-2020 11:30:00;0.2;23.86;0.26;39.41
09-03-2020 11:00:00;0.2;17.31;0.35;29.36
09-03-2020 10:30:00;0.25;25.05;0.45;46.92
09-03-2020 10:00:00;0.28;26.55;0.48;45.61
09-03-2020 09:30:00;0.39;52.93;1.59;122.26
09-03-2020 09:00:00;0.24;48.14;1.37;111.41
09-03-2020 08:30:00;0.34;70.62;2.45;177.07
09-03-2020 08:00:00;0.36;61.65;1.96;145.25
09-03-2020 07:30:00;0.49;67.71;4.12;226.39
09-03-2020 07:00:00;0.41;72.06;1.72;145.85
09-03-2020 06:30:00;0.37;64.93;1.72;140.87
09-03-2020 05:30:00;0.22;47.57;0.4;66.22
09-03-2020 05:00:00;0.17;20.57;0.1;27.1
09-03-2020 04:30:00;0.18;18.92;0.01;22.25
09-03-2020 04:00:00;0.14;10.91;0.02;12.87
09-03-2020 03:30:00;0.17;6.46;0.07;7.82
09-03-2020 03:00:00;0.17;5.98;0.07;7.44
09-03-2020 02:30:00;0.18;5.53;0.1;6.94
09-03-2020 02:00:00;0.15;6.73;0.13;7.59
09-03-2020 01:30:00;0.15;7.0;0.05;8.62
09-03-2020 01:00:00;0.18;7.88;0.04;9.87
09-03-2020 00:30:00;0.15;5.29;0.07;7.05
09-03-2020 00:00:00;0.17;5.62;0.05;7.09
08-03-2020 23:30:00;0.19;9.62;0.21;17.54
08-03-2020 23:00:00;0.18;8.54;0.13;16.23
08-03-2020 22:30:00;0.17;6.18;0.07;9.95
08-03-2020 22:00:00;0.17;7.61;0.02;11.58
08-03-2020 21:30:00;0.18;9.97;0.13;13.51
08-03-2020 21:00:00;0.18;7.71;0.04;10.9
08-03-2020 20:30:00;0.17;7.51;0.04;10.24
08-03-2020 20:00:00;0.18;7.1;0.06;9.65
08-03-2020 19:30:00;0.18;8.12;0.04;11.44
08-03-2020 19:00:00;0.18;8.74;0.04;13.26
08-03-2020 18:30:00;0.2;12.03;0.18;16.97
08-03-2020 18:00:00;0.24;18.28;0.23;25.36
08-03-2020 17:30:00;0.22;19.7;0.23;27.14
08-03-2020 17:00:00;0.21;19.95;0.31;29.88
08-03-2020 16:30:00;0.21;18.48;0.18;25.95
08-03-2020 16:00:00;0.27;22.01;0.18;32.33
08-03-2020 15:30:00;0.25;21.55;0.39;34.4
08-03-2020 15:00:00;0.24;20.49;0.37;35.75
08-03-2020 14:30:00;0.25;20.26;0.2;35.44
08-03-2020 14:00:00;0.27;27.89;0.42;49.53
08-03-2020 13:30:00;0.24;20.55;0.29;33.94
08-03-2020 13:00:00;0.24;19.34;0.31;31.89
08-03-2020 12:30:00;0.22;19.92;0.36;34.19
08-03-2020 12:00:00;0.24;22.28;0.44;35.81
08-03-2020 11:30:00;0.22;21.09;0.36;34.23
08-03-2020 11:00:00;0.25;22.39;0.39;36.76
08-03-2020 10:30:00;0.22;18.87;0.23;29.62
08-03-2020 10:00:00;0.21;16.42;0.23;25.95
08-03-2020 09:30:00;0.21;18.12;0.2;25.66
08-03-2020 09:00:00;0.25;17.81;0.26;25.56
08-03-2020 08:30:00;0.2;15.68;0.18;22.63
08-03-2020 08:00:00;0.21;14.2;0.12;20.24
08-03-2020 07:30:00;0.21;15.63;0.15;21.07
08-03-2020 07:00:00;0.21;13.43;0.09;17.07
08-03-2020 06:30:00;0.2;17.12;0.07;20.59
08-03-2020 06:00:00;0.21;13.17;0.12;16.9
08-03-2020 05:30:00;0.2;13.7;0.18;19.39
08-03-2020 04:30:00;0.19;13.09;0.06;17.33
08-03-2020 04:00:00;0.18;12.48;0.12;17.87
08-03-2020 03:30:00;0.18;12.25;0.09;15.86
08-03-2020 03:00:00;0.17;10.59;0.04;13.78
08-03-2020 02:30:00;0.18;10.51;0.12;14.28
08-03-2020 02:00:00;0.18;11.72;0.02;16.19
08-03-2020 01:30:00;0.17;9.9;0.02;13.41
08-03-2020 01:00:00;0.18;9.07;0.85;25.28
08-03-2020 00:30:00;0.21;22.27;0.47;44.02
08-03-2020 00:00:00;0.17;15.99;0.09;23.99
07-03-2020 23:30:00;0.2;14.25;0.28;30.9
07-03-2020 23:00:00;0.2;20.45;0.36;41.67
07-03-2020 22:30:00;0.22;20.49;0.17;36.2
07-03-2020 22:00:00;0.26;28.37;0.5;56.18
07-03-2020 21:30:00;0.27;32.3;0.6;63.2
07-03-2020 21:00:00;0.28;35.2;0.95;80.36
07-03-2020 20:30:00;0.25;38.35;0.79;75.17
07-03-2020 20:00:00;0.32;39.11;0.95;80.92
07-03-2020 19:30:00;0.28;38.16;0.68;70.45
07-03-2020 19:00:00;0.31;48.36;1.14;97.42
07-03-2020 18:30:00;0.28;53.29;1.01;97.02
07-03-2020 18:00:00;0.3;45.87;0.71;79.76
07-03-2020 17:30:00;0.28;42.76;0.47;68.6
07-03-2020 17:00:00;0.2;29.44;0.39;44.67
07-03-2020 16:30:00;0.15;15.93;0.01;21.08
07-03-2020 16:00:00;0.18;20.14;0.25;30.97
07-03-2020 15:30:00;0.19;18.9;0.17;28.77
07-03-2020 15:00:00;0.22;18.31;0.33;31.62
07-03-2020 14:30:00;0.17;15.88;0.33;28.02
07-03-2020 14:00:00;0.15;14.82;0.28;26.26
07-03-2020 13:30:00;0.17;15.78;0.39;27.86
07-03-2020 13:00:00;0.17;14.74;0.38;24.2
07-03-2020 12:30:00;0.22;32.81;3.05;93.2
07-03-2020 12:00:00;0.25;37.4;0.98;84.74
07-03-2020 11:30:00;0.22;35.71;0.95;76.26
07-03-2020 11:00:00;0.18;21.32;0.49;43.21
07-03-2020 10:30:00;0.17;18.89;0.25;36.19
07-03-2020 10:00:00;0.25;38.82;1.57;101.92
07-03-2020 09:30:00;0.2;25.98;0.71;61.45
07-03-2020 09:00:00;0.24;37.54;1.38;99.16
07-03-2020 08:30:00;0.26;34.16;0.76;66.45
07-03-2020 08:00:00;0.25;35.65;0.84;67.6
07-03-2020 07:30:00;0.22;34.97;0.52;62.46
07-03-2020 07:00:00;0.21;25.55;0.38;46.41
07-03-2020 06:30:00;0.18;37.04;0.76;59.43
07-03-2020 06:00:00;0.18;26.96;0.49;47.3
07-03-2020 05:30:00;0.15;15.36;0.06;22.32
07-03-2020 05:00:00;0.14;11.48;0.05;14.32
07-03-2020 04:30:00;0.15;12.95;0.06;20.43
07-03-2020 03:30:00;0.18;18.93;0.41;33.58
07-03-2020 03:00:00;0.17;17.09;0.33;28.14
07-03-2020 02:30:00;0.19;22.87;0.62;45.16
07-03-2020 02:00:00;0.24;41.88;0.92;82.37
07-03-2020 01:30:00;0.22;39.07;1.16;81.48
07-03-2020 00:30:00;0.21;43.8;1.03;79.42
07-03-2020 00:00:00;0.2;25.54;0.27;34.41
06-03-2020 23:30:00;0.38;47.47;2.24;128.32
06-03-2020 23:00:00;0.28;66.97;1.84;141.44
06-03-2020 22:30:00;0.33;33.88;5.34;215.34
06-03-2020 22:00:00;0.39;53.15;1.35;109.1
06-03-2020 21:30:00;0.33;53.73;0.92;98.86
06-03-2020 21:00:00;0.34;74.06;2.37;153.98
06-03-2020 20:30:00;0.37;50.95;2.21;136.63
06-03-2020 20:00:00;0.33;48.45;2.75;146.33
06-03-2020 19:30:00;0.31;48.74;1.62;102.58
06-03-2020 19:00:00;0.33;56.57;2.62;165.56
06-03-2020 18:30:00;0.45;114.57;4.69;258.79
06-03-2020 18:00:00;0.53;87.8;4.21;253.69
06-03-2020 17:30:00;0.44;69.4;3.4;197.33
06-03-2020 17:00:00;0.43;84.36;4.31;245.02
06-03-2020 16:30:00;0.3;57.86;3.1;165.5
06-03-2020 16:00:00;0.36;37.3;4.1;192.44
06-03-2020 15:30:00;0.34;97.39;5.45;271.35
06-03-2020 15:00:00;0.49;86.66;6.79;317.9
06-03-2020 14:30:00;0.44;117.63;8.2;376.76
06-03-2020 14:00:00;0.37;81.86;7.28;282.0
06-03-2020 13:30:00;0.31;55.37;5.12;227.09
06-03-2020 13:00:00;0.28;60.42;4.45;208.12
06-03-2020 12:30:00;0.24;18.29;4.61;153.93
06-03-2020 12:00:00;0.25;27.3;4.12;161.34
06-03-2020 11:30:00;0.27;70.82;4.55;173.26
06-03-2020 11:00:00;0.24;52.33;6.25;174.38
06-03-2020 10:30:00;0.19;46.84;4.98;162.65
06-03-2020 10:00:00;0.31;65.57;4.69;205.93
06-03-2020 09:00:00;0.18;50.81;4.07;141.08
06-03-2020 08:30:00;0.19;48.27;2.96;123.46
06-03-2020 08:00:00;0.2;72.33;3.34;172.19
06-03-2020 07:30:00;0.37;121.73;5.04;312.73
06-03-2020 07:00:00;0.3;71.94;3.88;206.74
06-03-2020 06:30:00;0.33;51.3;3.66;195.28
06-03-2020 06:00:00;0.17;67.86;1.88;120.65
06-03-2020 05:30:00;0.15;45.21;1.4;91.96
06-03-2020 05:00:00;0.19;32.36;0.78;64.6
06-03-2020 04:30:00;0.13;27.07;0.48;41.93
06-03-2020 03:30:00;0.14;20.26;0.13;27.56
06-03-2020 03:00:00;0.12;19.05;0.29;24.33
06-03-2020 02:30:00;0.12;32.58;0.56;42.66
06-03-2020 02:00:00;0.11;21.58;0.29;25.85
06-03-2020 01:30:00;0.13;19.53;0.29;24.02
06-03-2020 00:30:00;0.12;26.05;0.61;43.82
06-03-2020 00:00:00;0.17;18.16;0.51;33.62
05-03-2020 23:30:00;0.2;28.64;0.7;53.73
05-03-2020 23:00:00;0.32;49.52;1.45;106.37
05-03-2020 22:30:00;0.33;50.18;1.53;114.63
05-03-2020 22:00:00;0.27;30.98;1.15;73.74
05-03-2020 21:30:00;0.36;34.19;0.91;66.28
05-03-2020 21:00:00;0.24;30.3;1.02;71.22
05-03-2020 20:30:00;0.28;35.64;1.15;77.78
05-03-2020 20:00:00;0.41;30.79;0.88;64.8
05-03-2020 19:30:00;0.18;27.94;0.8;59.74
05-03-2020 19:00:00;0.24;38.09;1.29;84.02
05-03-2020 18:30:00;0.22;46.58;1.21;84.92
05-03-2020 18:00:00;0.27;53.69;1.61;101.49
05-03-2020 17:30:00;0.26;56.17;2.18;127.9
05-03-2020 17:00:00;0.22;51.49;1.47;109.53
05-03-2020 16:30:00;0.15;34.31;0.88;57.16
05-03-2020 16:00:00;0.15;25.41;0.59;39.42
05-03-2020 15:30:00;0.25;26.61;4.06;162.73
05-03-2020 15:00:00;0.22;56.96;;119.9
05-03-2020 14:30:00;0.09;25.02;;41.71
05-03-2020 14:00:00;0.09;28.04;;53.78
05-03-2020 13:30:00;0.06;28.09;;51.97
05-03-2020 13:00:00;0.02;26.7;;55.03
05-03-2020 12:30:00;0.02;33.55;;51.45
05-03-2020 12:00:00;0.02;19.22;;30.21
05-03-2020 11:30:00;;20.49;;38.0
05-03-2020 11:00:00;;22.35;;36.11
05-03-2020 10:30:00;0.08;32.12;1.59;63.45
05-03-2020 10:00:00;0.08;26.55;1.5;57.86
05-03-2020 09:30:00;0.08;33.83;1.72;74.02
05-03-2020 09:00:00;0.09;45.67;2.02;96.74
05-03-2020 08:30:00;0.19;61.05;3.15;158.29
05-03-2020 08:00:00;0.32;71.6;5.48;258.43
05-03-2020 07:30:00;0.3;79.14;4.71;233.08
05-03-2020 07:00:00;0.26;69.34;4.33;206.57
05-03-2020 06:30:00;0.21;71.56;3.92;190.41
05-03-2020 06:00:00;0.18;53.01;2.41;117.06
05-03-2020 05:30:00;0.08;49.6;1.7;88.67
05-03-2020 04:30:00;0.03;43.87;1.5;73.08
05-03-2020 04:00:00;0.03;6.89;0.84;8.15
05-03-2020 03:30:00;0.03;10.41;0.9;13.11
05-03-2020 03:00:00;0.03;8.34;0.79;11.0
05-03-2020 02:30:00;0.03;5.62;0.74;6.33
05-03-2020 02:00:00;0.03;4.81;0.79;5.79
05-03-2020 01:30:00;0.03;4.3;0.79;4.71
05-03-2020 01:00:00;0.02;5.93;0.76;6.39
05-03-2020 00:30:00;0.03;4.47;0.71;4.89
05-03-2020 00:00:00;0.05;5.83;0.74;6.91
04-03-2020 23:30:00;0.06;9.14;0.79;11.85
04-03-2020 23:00:00;0.07;11.19;0.82;14.61
04-03-2020 22:30:00;0.12;29.79;3.84;127.96
04-03-2020 22:00:00;0.08;25.74;1.09;40.33
04-03-2020 21:30:00;0.08;21.79;0.93;30.43
04-03-2020 21:00:00;0.14;30.62;1.04;42.62
04-03-2020 20:30:00;0.13;29.83;1.18;42.37
04-03-2020 20:00:00;0.11;24.82;1.18;35.87
04-03-2020 19:30:00;0.11;26.44;0.98;35.9
04-03-2020 19:00:00;0.08;27.75;1.45;53.69
04-03-2020 18:30:00;0.07;39.93;1.64;65.52
04-03-2020 18:00:00;0.13;34.04;1.39;52.66
04-03-2020 17:30:00;0.18;50.38;1.78;89.95
04-03-2020 17:00:00;0.13;43.66;1.58;71.9
04-03-2020 16:30:00;0.18;47.7;2.11;98.85
04-03-2020 16:00:00;0.22;41.17;1.67;74.38
04-03-2020 15:30:00;0.14;33.92;1.5;59.96
04-03-2020 15:00:00;0.14;36.63;1.5;69.42
04-03-2020 14:30:00;0.06;18.37;1.17;30.07
04-03-2020 14:00:00;0.08;19.76;1.45;35.8
04-03-2020 13:30:00;0.06;23.29;1.34;42.14
04-03-2020 13:00:00;0.03;13.57;0.93;21.31
04-03-2020 12:30:00;0.07;29.8;1.47;54.82
04-03-2020 12:00:00;0.05;20.76;1.31;38.53
04-03-2020 11:30:00;0.07;21.07;1.12;36.5
04-03-2020 11:00:00;0.05;18.16;0.98;32.02
04-03-2020 10:30:00;0.08;21.28;1.17;36.71
04-03-2020 10:00:00;0.08;25.35;1.15;41.2
04-03-2020 09:30:00;0.12;39.04;1.75;75.94
04-03-2020 09:00:00;0.12;38.58;2.08;90.76
04-03-2020 08:30:00;0.25;75.05;4.3;219.28
04-03-2020 08:00:00;0.33;84.04;6.2;302.81
04-03-2020 07:30:00;0.27;56.47;3.2;148.85
04-03-2020 07:00:00;0.24;49.91;3.73;180.11
04-03-2020 06:30:00;0.05;16.25;0.95;25.11
04-03-2020 06:00:00;0.03;11.58;0.79;16.03
04-03-2020 05:30:00;0.03;12.63;0.76;22.16
04-03-2020 05:00:00;0.03;8.74;0.71;13.15
04-03-2020 04:30:00;0.05;5.99;0.71;6.99
04-03-2020 03:30:00;0.05;7.54;0.76;9.02
